Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1234,Carl Jenkinson\Carl-Jenkinson,eng ENG,DF,West Ham,eng Premier League,22,1992,32,29,2669,29.7,0,2,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,Matches
1235,Hong Jeong-ho\Hong-Jeong-ho,kr KOR,DF,Augsburg,de Bundesliga,24,1989,17,10,945,10.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1236,Jesé\Jese,es ESP,FW,Real Madrid,es La Liga,21,1993,16,3,555,6.2,3,1,3,0,0,2,0,0.49,0.16,0.65,0.49,0.65,Matches
1237,Jesús\Jesus,es ESP,GK,Levante,es La Liga,26,1988,6,6,540,6.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1238,Juan Jesus\Juan-Jesus,br BRA,DF,Inter,it Serie A,23,1991,32,32,2847,31.6,0,0,0,0,0,14,0,0.00,0.00,0.00,0.00,0.00,Matches
1239,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Atlético Madrid,es La Liga,23,1991,21,4,598,6.6,1,2,1,0,0,0,0,0.15,0.30,0.45,0.15,0.45,Matches
1240,Kim Jin-su\Kim-Jin-su,kr KOR,DF,Hoffenheim,de Bundesliga,22,1992,19,17,1501,16.7,0,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches
1241,Petr Jirá?ek\Petr-Jiracek,cz CZE,MF,Hamburger SV,de Bundesliga,28,1986,19,9,965,10.7,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
1242,Joaquín\Joaquin,es ESP,FWMF,Fiorentina,it Serie A,33,1981,23,14,1420,15.8,2,3,2,0,0,1,0,0.13,0.19,0.32,0.13,0.32,Matches
1243,Adam Johnson\Adam-Johnson,eng ENG,MF,Sunderland,eng Premier League,27,1987,32,23,2079,23.1,4,1,3,1,1,2,0,0.17,0.04,0.22,0.13,0.17,Matches
1244,Fabian Johnson\Fabian-Johnson,us USA,DFMF,M'Gladbach,de Bundesliga,26,1987,24,15,1426,15.8,1,4,1,0,0,0,0,0.06,0.25,0.32,0.06,0.32,Matches
1245,Glen Johnson\Glen-Johnson,eng ENG,DF,Liverpool,eng Premier League,29,1984,19,15,1332,14.8,1,0,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,Matches
1246,Miloš Joji?\Milos-Jojic,rs SRB,MF,Dortmund,de Bundesliga,22,1992,10,5,514,5.7,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
1247,Bojan Joki?\Bojan-Jokic,si SVN,DFMF,Villarreal,es La Liga,28,1986,7,6,553,6.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1248,Jonathas\Jonathas,br BRA,FW,Elche,es La Liga,25,1989,34,34,3015,33.5,14,7,14,0,1,11,1,0.42,0.21,0.63,0.42,0.63,Matches
1249,Billy Jones\Billy-Jones,eng ENG,DF,Sunderland,eng Premier League,27,1987,14,14,1254,13.9,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
1250,Brad Jones\Brad-Jones,au AUS,GK,Liverpool,eng Premier League,32,1982,3,3,195,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1251,David Jones\David-Jones,eng ENG,MF,Burnley,eng Premier League,29,1984,36,36,3201,35.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1252,Phil Jones\Phil-Jones,eng ENG,DFMF,Manchester Utd,eng Premier League,22,1992,22,22,1876,20.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
1253,Marcel de Jong\Marcel-de-Jong,ca CAN,DFMF,Augsburg,de Bundesliga,27,1986,1,1,55,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1254,Nigel de Jong\Nigel-de-Jong,nl NED,MF,Milan,it Serie A,29,1984,29,29,2594,28.8,3,0,3,0,0,11,0,0.10,0.00,0.10,0.10,0.10,Matches
1255,Siem de Jong\Siem-de-Jong,nl NED,FWMF,Newcastle Utd,eng Premier League,25,1989,4,1,149,1.7,1,0,1,0,0,0,0,0.60,0.00,0.60,0.60,0.60,Matches
1256,Park Joo-ho\Park-Joo-ho,kr KOR,DFMF,Mainz 05,de Bundesliga,27,1987,16,16,1412,15.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1257,Joan Jordán\Joan-Jordan,es ESP,MF,Espanyol,es La Liga,20,1994,3,1,119,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1258,Jorginho\Jorginho,it ITA,MF,Napoli,it Serie A,22,1991,23,14,1285,14.3,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
1259,Cristóbal Jorquera\Cristobal-Jorquera,cl CHI,FWMF,Parma,it Serie A,25,1988,17,14,1193,13.3,1,2,1,0,0,5,0,0.08,0.15,0.23,0.08,0.23,Matches
1260,Joselu\Joselu,es ESP,FW,Hannover 96,de Bundesliga,24,1990,30,28,2474,27.5,8,3,7,1,2,4,0,0.29,0.11,0.40,0.25,0.36,Matches
1261,Yann Jouffre\Yann-Jouffre,fr FRA,MF,Lorient,fr Ligue 1,30,1984,18,12,1100,12.2,0,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,Matches
1262,Geoffrey Jourdren\Geoffrey-Jourdren,fr FRA,GK,Montpellier,fr Ligue 1,28,1986,29,29,2610,29.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1263,Stevan Joveti?\Stevan-Jovetic,me MNE,FWMF,Manchester City,eng Premier League,24,1989,17,9,784,8.7,5,3,5,0,0,0,0,0.57,0.34,0.92,0.57,0.92,Matches
1264,Jozabed\Jozabed,es ESP,MF,Rayo Vallecano,es La Liga,23,1991,23,10,1185,13.2,1,1,1,0,0,2,0,0.08,0.08,0.15,0.08,0.15,Matches
1265,Juanfran\Juanfran,es ESP,DFMF,Atlético Madrid,es La Liga,29,1985,35,34,3104,34.5,0,4,0,0,0,6,0,0.00,0.12,0.12,0.00,0.12,Matches
1266,Juanfran\Juanfran,es ESP,DFFW,La Coruña,es La Liga,25,1988,34,33,2743,30.5,1,1,1,0,0,4,0,0.03,0.03,0.07,0.03,0.07,Matches
1267,Juanfran\Juanfran,es ESP,DF,Levante,es La Liga,38,1976,17,16,1428,15.9,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
1268,Juanito\Juanito,ar ARG,FW,Hellas Verona,it Serie A,29,1985,26,20,1783,19.8,6,3,6,0,0,7,0,0.30,0.15,0.45,0.30,0.45,Matches
1269,Juankar\Juankar,es ESP,DFFW,Granada,es La Liga,24,1990,21,15,1344,14.9,0,1,0,0,0,6,1,0.00,0.07,0.07,0.00,0.07,Matches
1270,Juanmi\Juanmi,es ESP,FWMF,Málaga,es La Liga,21,1993,34,26,2226,24.7,8,0,8,0,0,4,0,0.32,0.00,0.32,0.32,0.32,Matches
1271,Juanpi\Juanpi,ve VEN,MF,Málaga,es La Liga,20,1994,5,2,207,2.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1272,Jesper Juelsgård\Jesper-Juelsgard,dk DEN,DF,Evian,fr Ligue 1,25,1989,11,10,874,9.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1273,Ažbe Jug\Azbe-Jug,si SVN,GK,Bordeaux,fr Ligue 1,22,1992,2,1,169,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1274,Mariano Julio Izco\Mariano-Julio-Izco,ar ARG,MF,Chievo,it Serie A,31,1983,28,28,2497,27.7,2,2,2,0,0,3,0,0.07,0.07,0.14,0.07,0.14,Matches
1275,Christopher Jullien\Christopher-Jullien,fr FRA,DF,Freiburg,de Bundesliga,21,1993,1,0,19,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1276,Sebastian Jung\Sebastian-Jung,de GER,DF,Wolfsburg,de Bundesliga,24,1990,22,17,1437,16.0,0,2,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13,Matches
1277,Zlatko Junuzovi?\Zlatko-Junuzovic,at AUT,MF,Werder Bremen,de Bundesliga,26,1987,33,32,2894,32.2,6,12,6,0,0,6,0,0.19,0.37,0.56,0.19,0.56,Matches
1278,Lukas Jutkiewicz\Lukas-Jutkiewicz,eng ENG,FW,Burnley,eng Premier League,25,1989,25,10,981,10.9,0,2,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,Matches
1279,Younès Kaabouni\Younes-Kaabouni,fr FRA,MF,Bordeaux,fr Ligue 1,19,1995,12,2,404,4.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1280,Younès Kaboul\Younes-Kaboul,fr FRA,DF,Tottenham,eng Premier League,28,1986,11,11,990,11.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1281,Gojko Ka?ar\Gojko-Kacar,rs SRB,DFMF,Hamburger SV,de Bundesliga,27,1987,13,7,715,7.9,3,0,3,0,0,4,0,0.38,0.00,0.38,0.38,0.38,Matches
1282,Elias Kachunga\Elias-Kachunga,cd COD,FWMF,Paderborn 07,de Bundesliga,22,1992,32,24,2218,24.6,6,1,6,0,0,4,0,0.24,0.04,0.28,0.24,0.28,Matches
1283,Omar El Kaddouri\Omar-El-Kaddouri,ma MAR,MF,Torino,it Serie A,23,1990,32,25,2304,25.6,3,4,3,0,1,9,0,0.12,0.16,0.27,0.12,0.27,Matches
1284,Václav Kadlec\Vaclav-Kadlec,cz CZE,FW,Eint Frankfurt,de Bundesliga,22,1992,4,1,117,1.3,1,0,1,0,0,0,0,0.77,0.00,0.77,0.77,0.77,Matches
1285,Shinji Kagawa\Shinji-Kagawa,jp JPN,MF,Dortmund,de Bundesliga,25,1989,28,23,1869,20.8,5,6,5,0,0,2,0,0.24,0.29,0.53,0.24,0.53,Matches
1286,Gaël Kakuta\Gael-Kakuta,cd COD,FWMF,Rayo Vallecano,es La Liga,23,1991,35,35,3053,33.9,5,7,5,0,0,1,0,0.15,0.21,0.35,0.15,0.35,Matches
1287,Salomon Kalou\Salomon-Kalou,ci CIV,FWMF,Lille,fr Ligue 1,28,1985,1,1,60,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1288,Salomon Kalou\Salomon-Kalou,ci CIV,FWMF,Hertha BSC,de Bundesliga,28,1985,27,21,1858,20.6,6,0,4,2,2,2,0,0.29,0.00,0.29,0.19,0.19,Matches
1289,François Kamano\Francois-Kamano,gn GUI,FWGK,Bastia,fr Ligue 1,18,1996,23,19,1485,16.5,4,3,4,0,0,4,1,0.24,0.18,0.42,0.24,0.42,Matches
1290,Aboubakar Kamara\Aboubakar-Kamara,mr MTN,FW,Monaco,fr Ligue 1,19,1995,2,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1291,Carlos Kameni\Carlos-Kameni,cm CMR,GK,Málaga,es La Liga,30,1984,38,38,3420,38.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
1292,Kevin Kampl\Kevin-Kampl,si SVN,MF,Dortmund,de Bundesliga,23,1990,13,8,720,8.0,0,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,Matches
1293,Jean-Armel Kana-Biyik\Jean-Armel-Kana-Biyik,cm CMR,DF,Toulouse,fr Ligue 1,25,1989,13,13,1075,11.9,1,0,1,0,0,0,1,0.08,0.00,0.08,0.08,0.08,Matches
1294,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,eng Premier League,21,1993,34,28,2581,28.7,21,4,19,2,3,4,0,0.73,0.14,0.87,0.66,0.80,Matches
1295,Ahmed Kantari\Ahmed-Kantari,ma MAR,DF,Lens,fr Ligue 1,29,1985,31,31,2764,30.7,1,0,0,1,1,6,0,0.03,0.00,0.03,0.00,0.00,Matches
1296,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Caen,fr Ligue 1,23,1991,37,36,3183,35.4,2,5,2,0,0,4,1,0.06,0.14,0.20,0.06,0.20,Matches
1297,Abdelhamid El Kaoutari\Abdelhamid-El-Kaoutari,ma MAR,DF,Montpellier,fr Ligue 1,24,1990,37,37,3330,37.0,0,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,Matches
1298,Stefanos Kapino\Stefanos-Kapino,gr GRE,GK,Mainz 05,de Bundesliga,20,1994,2,1,148,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1299,Nikolaos Karabelas\Nikolaos-Karabelas,gr GRE,DF,Levante,es La Liga,29,1984,14,12,942,10.5,0,1,0,0,0,6,0,0.00,0.10,0.10,0.00,0.10,Matches
1300,Kenan Karaman\Kenan-Karaman,tr TUR,FWMF,Hannover 96,de Bundesliga,20,1994,11,0,267,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1301,Benjamin Karamoko\Benjamin-Karamoko,ml MLI,DF,Saint-Étienne,fr Ligue 1,19,1995,2,1,135,1.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1302,Loris Karius\Loris-Karius,de GER,GK,Mainz 05,de Bundesliga,21,1993,33,33,2912,32.4,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
1303,Orestis Karnezis\Orestis-Karnezis,gr GRE,GK,Udinese,it Serie A,29,1985,37,37,3267,36.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1304,Ahmed Kashi\Ahmed-Kashi,dz ALG,MF,Metz,fr Ligue 1,25,1988,19,15,1356,15.1,1,0,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,Matches
1305,Florian Kath\Florian-Kath,de GER,MF,Freiburg,de Bundesliga,19,1994,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1306,Michael Keane\Michael-Keane,eng ENG,DF,Burnley,eng Premier League,21,1993,21,17,1598,17.8,0,1,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,Matches
1307,Michael Keane\Michael-Keane,eng ENG,DF,Manchester Utd,eng Premier League,21,1993,1,0,47,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1308,Sebastian Kehl\Sebastian-Kehl,de GER,MF,Dortmund,de Bundesliga,34,1980,21,20,1692,18.8,0,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,Matches
1309,Abdoulaye Keita\Abdoulaye-Keita,ml MLI,MF,Bastia,fr Ligue 1,20,1994,5,2,192,2.1,0,1,0,0,0,0,0,0.00,0.47,0.47,0.00,0.47,Matches
1310,Seydou Keita\Seydou-Keita,ml MLI,MF,Roma,it Serie A,34,1980,26,18,1730,19.2,2,1,2,0,0,3,1,0.10,0.05,0.16,0.10,0.16,Matches
1311,Martin Kelly\Martin-Kelly,eng ENG,DFMF,Crystal Palace,eng Premier League,24,1990,31,27,2498,27.8,0,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,Matches
1312,Marc-Oliver Kempf\Marc-Oliver-Kempf,de GER,DF,Freiburg,de Bundesliga,19,1995,13,10,919,10.2,2,0,2,0,0,3,0,0.20,0.00,0.20,0.20,0.20,Matches
1313,Christophe Kerbrat\Christophe-Kerbrat,fr FRA,DFMF,Guingamp,fr Ligue 1,27,1986,32,27,2408,26.8,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,0.00,Matches
1314,Sebastian Kerk\Sebastian-Kerk,de GER,FWMF,Freiburg,de Bundesliga,20,1994,9,2,278,3.1,1,0,1,0,0,1,0,0.32,0.00,0.32,0.32,0.32,Matches
1315,Thomas Kessler\Thomas-Kessler,de GER,GK,Köln,de Bundesliga,28,1986,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1316,Wahbi Khazri\Wahbi-Khazri,tn TUN,FWMF,Bordeaux,fr Ligue 1,23,1991,32,29,2362,26.2,9,5,7,2,2,8,0,0.34,0.19,0.53,0.27,0.46,Matches
1317,Sami Khedira\Sami-Khedira,de GER,MF,Real Madrid,es La Liga,27,1987,11,3,306,3.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1318,Isaac Kiese Thelin\Isaac-Kiese-Thelin,se SWE,FW,Bordeaux,fr Ligue 1,22,1992,15,12,1031,11.5,1,3,1,0,0,2,0,0.09,0.26,0.35,0.09,0.35,Matches
1319,Jerome Kiesewetter\Jerome-Kiesewetter,us USA,FWMF,Stuttgart,de Bundesliga,21,1993,2,0,55,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1320,Stefan Kießling\Stefan-Kiessling,de GER,FWMF,Leverkusen,de Bundesliga,30,1984,34,31,2567,28.5,9,4,9,0,0,4,0,0.32,0.14,0.46,0.32,0.46,Matches
1321,Michael Kightly\Michael-Kightly,eng ENG,FWMF,Burnley,eng Premier League,28,1986,17,10,948,10.5,1,2,1,0,0,3,0,0.09,0.19,0.28,0.09,0.28,Matches
1322,Presnel Kimpembe\Presnel-Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,18,1995,1,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1323,Andy King\Andy-King,wls WAL,MF,Leicester City,eng Premier League,25,1988,24,16,1376,15.3,2,0,2,0,0,1,0,0.13,0.00,0.13,0.13,0.13,Matches
1324,David Kinsombi\David-Kinsombi,cd COD,DFMF,Eint Frankfurt,de Bundesliga,18,1995,2,2,152,1.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1325,Oliver Kirch\Oliver-Kirch,de GER,DFMF,Dortmund,de Bundesliga,31,1982,6,5,433,4.8,0,1,0,0,0,0,0,0.00,0.21,0.21,0.00,0.21,Matches
1326,Jan Kirchhoff\Jan-Kirchhoff,de GER,DFMF,Schalke 04,de Bundesliga,23,1990,14,12,880,9.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1327,Thorsten Kirschbaum\Thorsten-Kirschbaum,de GER,GK,Stuttgart,de Bundesliga,27,1987,6,6,540,6.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1328,Sonny Kittel\Sonny-Kittel,de GER,FWMF,Eint Frankfurt,de Bundesliga,21,1993,18,7,670,7.4,0,1,0,0,0,3,0,0.00,0.13,0.13,0.00,0.13,Matches
1329,Hiroshi Kiyotake\Hiroshi-Kiyotake,jp JPN,FWMF,Hannover 96,de Bundesliga,24,1989,32,29,2519,28.0,5,5,5,0,0,2,0,0.18,0.18,0.36,0.18,0.36,Matches
1330,Simon Kjær\Simon-Kjaer,dk DEN,DF,Lille,fr Ligue 1,25,1989,31,31,2706,30.1,1,0,1,0,0,6,0,0.03,0.00,0.03,0.03,0.03,Matches
1331,Felix Klaus\Felix-Klaus,de GER,FWMF,Freiburg,de Bundesliga,21,1992,31,27,2214,24.6,2,2,2,0,0,5,0,0.08,0.08,0.16,0.08,0.16,Matches
1332,Ragnar Klavan\Ragnar-Klavan,ee EST,DF,Augsburg,de Bundesliga,28,1985,34,34,3060,34.0,2,0,2,0,0,1,0,0.06,0.00,0.06,0.06,0.06,Matches
1333,Florian Klein\Florian-Klein,at AUT,DFMF,Stuttgart,de Bundesliga,27,1986,34,33,2949,32.8,3,2,2,1,1,2,0,0.09,0.06,0.15,0.06,0.12,Matches
1334,Miroslav Klose\Miroslav-Klose,de GER,FW,Lazio,it Serie A,36,1978,34,21,1833,20.4,13,5,13,0,0,5,0,0.64,0.25,0.88,0.64,0.88,Matches
1335,Timm Klose\Timm-Klose,ch SUI,DF,Wolfsburg,de Bundesliga,26,1988,12,11,959,10.7,1,0,1,0,0,0,0,0.09,0.00,0.09,0.09,0.09,Matches
1336,Robin Knoche\Robin-Knoche,de GER,DF,Wolfsburg,de Bundesliga,22,1992,27,25,2297,25.5,2,0,2,0,0,0,0,0.08,0.00,0.08,0.08,0.08,Matches
1337,Anthony Knockaert\Anthony-Knockaert,fr FRA,FWMF,Leicester City,eng Premier League,22,1991,9,3,335,3.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1338,Süleyman Koç\Suleyman-Koc,tr TUR,MF,Paderborn 07,de Bundesliga,25,1989,29,23,1925,21.4,1,3,1,0,0,1,0,0.05,0.14,0.19,0.05,0.19,Matches
1339,Julian Koch\Julian-Koch,de GER,DFMF,Mainz 05,de Bundesliga,23,1990,1,0,8,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1340,Dominik Kohr\Dominik-Kohr,de GER,MF,Augsburg,de Bundesliga,20,1994,26,19,1634,18.2,1,1,0,1,1,10,0,0.06,0.06,0.11,0.00,0.06,Matches
1341,Bengali-Fodé Koita\Bengali-Fode-Koita,gn GUI,FWMF,Caen,fr Ligue 1,23,1990,29,22,1842,20.5,3,2,2,1,1,1,0,0.15,0.10,0.24,0.10,0.20,Matches
1342,Koke\Koke,es ESP,MF,Atlético Madrid,es La Liga,22,1992,34,33,2881,32.0,2,10,2,0,0,9,0,0.06,0.31,0.37,0.06,0.37,Matches
1343,Aleksandar Kolarov\Aleksandar-Kolarov,rs SRB,DF,Manchester City,eng Premier League,28,1985,21,16,1489,16.5,2,3,2,0,0,4,0,0.12,0.18,0.30,0.12,0.30,Matches
1344,Sead Kolašinac\Sead-Kolasinac,ba BIH,DFMF,Schalke 04,de Bundesliga,21,1993,6,6,451,5.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
1345,Timothée Kolodziejczak\Timothee-Kolodziejczak,fr FRA,DF,Sevilla,es La Liga,22,1991,18,18,1575,17.5,1,0,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches
1346,Vincent Kompany\Vincent-Kompany,be BEL,DF,Manchester City,eng Premier League,28,1986,25,23,2034,22.6,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
1347,Paul Konchesky\Paul-Konchesky,eng ENG,DFFW,Leicester City,eng Premier League,33,1981,26,26,2246,25.0,1,1,1,0,0,4,2,0.04,0.04,0.08,0.04,0.08,Matches
1348,Geoffrey Kondogbia\Geoffrey-Kondogbia,cf CTA,MF,Monaco,fr Ligue 1,21,1993,23,22,1908,21.2,1,1,1,0,0,3,0,0.05,0.05,0.09,0.05,0.09,Matches
1349,Arouna Koné\Arouna-Kone,ci CIV,FW,Everton,eng Premier League,30,1983,12,7,601,6.7,1,1,1,0,0,2,0,0.15,0.15,0.30,0.15,0.30,Matches
1350,Bakary Koné\Bakary-Kone,bf BFA,DF,Lyon,fr Ligue 1,26,1988,17,14,1292,14.4,1,0,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,Matches
1351,Djakaridja Koné\Djakaridja-Kone,bf BFA,MF,Evian,fr Ligue 1,28,1986,26,22,1919,21.3,1,0,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,Matches
1352,Famoussa Koné\Famoussa-Kone,ml MLI,FW,Bastia,fr Ligue 1,20,1994,4,2,253,2.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1353,Lamine Koné\Lamine-Kone,ci CIV,DF,Lorient,fr Ligue 1,25,1989,30,30,2699,30.0,1,1,1,0,0,4,0,0.03,0.03,0.07,0.03,0.07,Matches
1354,Panagiotis Kone\Panagiotis-Kone,gr GRE,MF,Udinese,it Serie A,27,1987,28,20,1670,18.6,1,3,1,0,0,9,1,0.05,0.16,0.22,0.05,0.22,Matches
1355,Abdoulay Konko\Abdoulay-Konko,fr FRA,DFMF,Lazio,it Serie A,30,1984,2,1,135,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1356,Anders Konradsen\Anders-Konradsen,no NOR,MF,Rennes,fr Ligue 1,24,1990,19,10,1072,11.9,2,0,2,0,0,2,0,0.17,0.00,0.17,0.17,0.17,Matches
1357,Julian Korb\Julian-Korb,de GER,DFMF,M'Gladbach,de Bundesliga,22,1992,24,23,2075,23.1,0,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,Matches
1358,Laurent Koscielny\Laurent-Koscielny,fr FRA,DF,Arsenal,eng Premier League,28,1985,27,26,2287,25.4,3,0,3,0,0,4,0,0.12,0.00,0.12,0.12,0.12,Matches
1359,Filip Kosti?\Filip-Kostic,rs SRB,DFFW,Stuttgart,de Bundesliga,21,1992,29,15,1537,17.1,3,5,3,0,0,5,0,0.18,0.29,0.47,0.18,0.47,Matches
1360,Kévin Koubemba\Kevin-Koubemba,cg CGO,FW,Lille,fr Ligue 1,21,1993,8,5,561,6.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1361,Kalidou Koulibaly\Kalidou-Koulibaly,sn SEN,DF,Napoli,it Serie A,23,1991,27,27,2425,26.9,1,0,1,0,0,9,1,0.04,0.00,0.04,0.04,0.04,Matches
1362,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DFMF,West Ham,eng Premier League,24,1989,31,30,2657,29.5,4,2,4,0,0,5,0,0.14,0.07,0.20,0.14,0.20,Matches
1363,Mateo Kova?i?\Mateo-Kovacic,hr CRO,MF,Inter,it Serie A,20,1994,35,26,2461,27.3,5,4,5,0,0,3,1,0.18,0.15,0.33,0.18,0.33,Matches
1364,Vincent Koziello\Vincent-Koziello,fr FRA,MF,Nice,fr Ligue 1,18,1995,7,3,286,3.2,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
1365,Cole Kpekawa\Cole-Kpekawa,eng ENG,DF,QPR,eng Premier League,18,1996,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1366,Thomas Kraft\Thomas-Kraft,de GER,GK,Hertha BSC,de Bundesliga,26,1988,32,32,2872,31.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
1367,Luka Krajnc\Luka-Krajnc,si SVN,DF,Cesena,it Serie A,19,1994,22,20,1831,20.3,0,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,Matches
1368,Andrej Kramari?\Andrej-Kramaric,hr CRO,FWMF,Leicester City,eng Premier League,23,1991,13,6,577,6.4,2,2,2,0,0,0,0,0.31,0.31,0.62,0.31,0.62,Matches
1369,Christoph Kramer\Christoph-Kramer,de GER,MF,M'Gladbach,de Bundesliga,23,1991,30,28,2507,27.9,2,1,2,0,0,6,0,0.07,0.04,0.11,0.07,0.11,Matches
1370,Niko Kranj?ar\Niko-Kranjcar,hr CRO,MF,QPR,eng Premier League,29,1984,22,11,1119,12.4,2,1,2,0,0,2,0,0.16,0.08,0.24,0.16,0.24,Matches
1371,Rene Krhin\Rene-Krhin,si SVN,FWMF,Inter,it Serie A,24,1990,3,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1372,Rene Krhin\Rene-Krhin,si SVN,FWMF,Córdoba,es La Liga,24,1990,14,14,1201,13.3,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
1373,Sergey Krivets\Sergey-Krivets,by BLR,MF,Metz,fr Ligue 1,28,1986,22,15,1313,14.6,1,1,1,0,0,0,0,0.07,0.07,0.14,0.07,0.14,Matches
1374,Bojan Krki?\Bojan-Krkic,es ESP,FWMF,Stoke City,eng Premier League,23,1990,16,14,1203,13.4,4,1,3,1,1,2,0,0.30,0.07,0.37,0.22,0.30,Matches
