Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1385,Benjamin Köhler\Benjamin-Kohler,de GER,MF,Eint Frankfurt,de Bundesliga,29,1980,30,28,2429,27,2,1,2,0,0,4,0,0.07,0.04,0.11,0.07,0.11,Matches
1386,Bengali-Fodé Koita\Bengali-Fode-Koita,gn GUI,FWMF,Montpellier,fr Ligue 1,19,1990,5,1,124,1.4,0,1,0,0,0,0,0,0,0.73,0.73,0,0.73,Matches
1387,Koke\Koke,es ESP,MF,Atlético Madrid,es La Liga,18,1992,17,8,842,9.4,2,0,2,0,0,0,0,0.21,0,0.21,0.21,0.21,Matches
1388,Aleksandar Kolarov\Aleksandar-Kolarov,rs SRB,DF,Manchester City,eng Premier League,24,1985,24,20,1720,19.1,1,1,1,0,0,6,1,0.05,0.05,0.1,0.05,0.1,Matches
1389,Timothée Kolodziejczak\Timothee-Kolodziejczak,fr FRA,DF,Lyon,fr Ligue 1,18,1991,8,7,675,7.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1390,Vladimir Koman\Vladimir-Koman,hu HUN,MF,Sampdoria,it Serie A,21,1989,26,14,1381,15.3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1391,Vincent Kompany\Vincent-Kompany,be BEL,DF,Manchester City,eng Premier League,24,1986,37,37,3330,37,0,1,0,0,0,6,0,0,0.03,0.03,0,0.03,Matches
1392,Paul Konchesky\Paul-Konchesky,eng ENG,DFFW,Fulham,eng Premier League,29,1981,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1393,Paul Konchesky\Paul-Konchesky,eng ENG,DFFW,Liverpool,eng Premier League,29,1981,15,15,1246,13.8,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1394,Geoffrey Kondogbia\Geoffrey-Kondogbia,cf CTA,MF,Lens,fr Ligue 1,17,1993,3,1,115,1.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1395,Arouna Koné\Arouna-Kone,ci CIV,FW,Sevilla,es La Liga,26,1983,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1396,Lamine Koné\Lamine-Kone,ci CIV,DF,Lorient,fr Ligue 1,21,1989,7,5,478,5.3,1,0,1,0,0,0,0,0.19,0,0.19,0.19,0.19,Matches
1397,Panagiotis Kone\Panagiotis-Kone,gr GRE,MF,Brescia,it Serie A,23,1987,31,23,2049,22.8,1,1,1,0,0,7,0,0.04,0.04,0.09,0.04,0.09,Matches
1398,Abdoulay Konko\Abdoulay-Konko,fr FRA,DFMF,Genoa,it Serie A,26,1984,13,11,790,8.8,0,1,0,0,0,1,0,0,0.11,0.11,0,0.11,Matches
1399,Abdoulay Konko\Abdoulay-Konko,fr FRA,DFMF,Sevilla,es La Liga,26,1984,11,9,813,9,2,0,2,0,0,3,1,0.22,0,0.22,0.22,0.22,Matches
1400,Kamil Kopúnek\Kamil-Kopunek,sk SVK,MF,Bari,it Serie A,26,1984,5,4,346,3.8,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1401,Ümit Korkmaz\Umit-Korkmaz,at AUT,MF,Eint Frankfurt,de Bundesliga,24,1985,2,0,36,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1402,Sergei Kornilenko\Sergei-Kornilenko,by BLR,FW,Blackpool,eng Premier League,27,1983,6,3,179,2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1403,Laurent Koscielny\Laurent-Koscielny,fr FRA,DF,Arsenal,eng Premier League,24,1985,30,30,2617,29.1,2,0,2,0,0,6,2,0.07,0,0.07,0.07,0.07,Matches
1404,Radoslav Ková?\Radoslav-Kovac,cz CZE,DFMF,West Ham,eng Premier League,30,1979,13,7,634,7,0,0,0,0,0,4,0,0,0,0,0,0,Matches
1405,Nenad Kova?evi?\Nenad-Kovacevic,rs SRB,MF,Lens,fr Ligue 1,29,1980,16,13,1087,12.1,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1406,Libor Kozák\Libor-Kozak,cz CZE,FW,Lazio,it Serie A,21,1989,19,6,761,8.5,6,0,5,1,1,4,0,0.71,0,0.71,0.59,0.59,Matches
1407,Thomas Kraft\Thomas-Kraft,de GER,GK,Bayern Munich,de Bundesliga,22,1988,12,12,1035,11.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1408,Niko Kranj?ar\Niko-Kranjcar,hr CRO,MF,Tottenham,eng Premier League,25,1984,13,2,380,4.2,2,0,2,0,0,1,0,0.47,0,0.47,0.47,0.47,Matches
1409,Miloš Krasi?\Milos-Krasic,rs SRB,MF,Juventus,it Serie A,25,1984,33,33,2604,28.9,7,8,7,0,0,4,0,0.24,0.28,0.52,0.24,0.52,Matches
1410,Kevin Kraus\Kevin-Kraus,de GER,DF,Eint Frankfurt,de Bundesliga,17,1992,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1411,Rene Krhin\Rene-Krhin,si SVN,FWMF,Bologna,it Serie A,20,1990,4,2,216,2.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1412,Bojan Krki?\Bojan-Krkic,es ESP,FWMF,Barcelona,es La Liga,19,1990,27,9,949,10.5,6,2,5,1,1,2,0,0.57,0.19,0.76,0.47,0.66,Matches
1413,Pavel Krmaš\Pavel-Krmas,cz CZE,DFMF,Freiburg,de Bundesliga,30,1980,6,5,398,4.4,0,0,0,0,0,0,1,0,0,0,0,0,Matches
1414,Felix Kroos\Felix-Kroos,de GER,DFFW,Werder Bremen,de Bundesliga,19,1991,5,3,192,2.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1415,Toni Kroos\Toni-Kroos,de GER,MF,Bayern Munich,de Bundesliga,20,1990,27,19,1727,19.2,1,3,1,0,0,3,0,0.05,0.16,0.21,0.05,0.21,Matches
1416,Tim Krul\Tim-Krul,nl NED,GK,Newcastle Utd,eng Premier League,22,1988,21,20,1856,20.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1417,Max Kruse\Max-Kruse,de GER,FWMF,St. Pauli,de Bundesliga,22,1988,33,27,2314,25.7,2,6,2,0,0,2,0,0.08,0.23,0.31,0.08,0.31,Matches
1418,Per Krøldrup\Per-Kroldrup,dk DEN,DF,Fiorentina,it Serie A,31,1979,19,17,1540,17.1,0,0,0,0,0,6,2,0,0,0,0,0,Matches
1419,Juraj Kucka\Juraj-Kucka,sk SVK,MF,Genoa,it Serie A,23,1987,17,15,1301,14.5,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1420,Shefki Kuqi\Shefki-Kuqi,fi FIN,FW,Newcastle Utd,eng Premier League,33,1976,6,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1421,Jasmin Kurti?\Jasmin-Kurtic,si SVN,MF,Palermo,it Serie A,21,1989,4,2,219,2.4,1,0,1,0,0,0,0,0.41,0,0.41,0.41,0.41,Matches
1422,Layvin Kurzawa\Layvin-Kurzawa,fr FRA,DF,Monaco,fr Ligue 1,17,1992,5,5,369,4.1,0,0,0,0,0,1,1,0,0,0,0,0,Matches
1423,Tomasz Kuszczak\Tomasz-Kuszczak,pl POL,GK,Manchester Utd,eng Premier League,28,1982,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1424,Vitali Kutuzov\Vitali-Kutuzov,by BLR,FW,Bari,it Serie A,30,1980,14,13,861,9.6,1,0,1,0,0,0,0,0.1,0,0.1,0.1,0.1,Matches
1425,Dirk Kuyt\Dirk-Kuyt,nl NED,DFFW,Liverpool,eng Premier League,30,1980,33,32,2815,31.3,13,7,8,5,5,3,0,0.42,0.22,0.64,0.26,0.48,Matches
1426,Zdravko Kuzmanovi?\Zdravko-Kuzmanovic,rs SRB,MF,Stuttgart,de Bundesliga,22,1987,32,27,2396,26.6,9,4,5,4,4,2,0,0.34,0.15,0.49,0.19,0.34,Matches
1427,Sotirios Kyrgiakos\Sotirios-Kyrgiakos,gr GRE,DF,Liverpool,eng Premier League,31,1979,16,10,1083,12,2,0,2,0,0,1,0,0.17,0,0.17,0.17,0.17,Matches
1428,Alberto de la Bella\Alberto-de-la-Bella,es ESP,DF,Real Sociedad,es La Liga,24,1985,30,28,2526,28.1,0,1,0,0,0,4,0,0,0.04,0.04,0,0.04,Matches
1429,Rajiv van La Parra\Rajiv-van-La-Parra,nl NED,FWMF,Caen,fr Ligue 1,19,1991,6,1,171,1.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1430,Iván de la Peña\Ivan-de-la-Pena,es ESP,MF,Espanyol,es La Liga,34,1976,1,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1431,Mikel Labaka\Mikel-Labaka,es ESP,DF,Real Sociedad,es La Liga,29,1980,14,9,926,10.3,0,1,0,0,0,3,0,0,0.1,0.1,0,0.1,Matches
1432,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Lyon,fr Ligue 1,19,1991,9,0,153,1.7,1,0,1,0,0,0,0,0.59,0,0.59,0.59,0.59,Matches
1433,Mehdi Lacen\Mehdi-Lacen,dz ALG,MF,Racing Sant,es La Liga,26,1984,33,24,2336,26,1,1,1,0,0,5,1,0.04,0.04,0.08,0.04,0.08,Matches
1434,Grégory Lacombe\Gregory-Lacombe,fr FRA,MF,Monaco,fr Ligue 1,28,1982,8,4,343,3.8,0,1,0,0,0,0,0,0,0.26,0.26,0,0.26,Matches
1435,Grégory Lacombe\Gregory-Lacombe,fr FRA,MF,Montpellier,fr Ligue 1,28,1982,3,0,38,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1436,Kevin Lacruz\Kevin-Lacruz,es ESP,MF,Zaragoza,es La Liga,18,1992,3,2,153,1.7,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1437,Zsolt Laczkó\Zsolt-Laczko,hu HUN,DFGK,Sampdoria,it Serie A,23,1986,9,7,558,6.2,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1438,Ángel Lafita\Angel-Lafita,es ESP,FWMF,Zaragoza,es La Liga,25,1984,30,22,2041,22.7,4,0,4,0,0,4,0,0.18,0,0.18,0.18,0.18,Matches
1439,Philipp Lahm\Philipp-Lahm,de GER,DFMF,Bayern Munich,de Bundesliga,26,1983,34,34,3060,34,3,2,1,2,3,3,0,0.09,0.06,0.15,0.03,0.09,Matches
1440,Louis Laing\Louis-Laing,eng ENG,DF,Sunderland,eng Premier League,17,1993,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1441,Sr?an Laki?\Srdjan-Lakic,hr CRO,FW,Kaiserslautern,de Bundesliga,26,1983,31,30,2613,29,16,0,16,0,1,7,1,0.55,0,0.55,0.55,0.55,Matches
1442,Altin Lala\Altin-Lala,al ALB,MF,Hannover 96,de Bundesliga,34,1975,10,2,200,2.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1443,Frank Lampard\Frank-Lampard,eng ENG,MF,Chelsea,eng Premier League,32,1978,24,23,2024,22.5,10,2,6,4,5,2,0,0.44,0.09,0.53,0.27,0.36,Matches
1444,Marcos Landeira\Marcos-Landeira,es ESP,MF,Sporting Gijón,es La Liga,23,1987,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1445,Loïck Landre\Loick-Landre,fr FRA,DF,Paris S-G,fr Ligue 1,18,1992,1,0,59,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1446,Mickaël Landreau\Mickael-Landreau,fr FRA,GK,Lille,fr Ligue 1,31,1979,38,38,3420,38,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1447,Christophe Landrin\Christophe-Landrin,fr FRA,MF,Saint-Étienne,fr Ligue 1,33,1977,25,11,1089,12.1,1,0,1,0,0,4,0,0.08,0,0.08,0.08,0.08,Matches
1448,Simon Laner\Simon-Laner,it ITA,MF,Cagliari,it Serie A,26,1984,18,3,311,3.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1449,Mitchell Langerak\Mitchell-Langerak,au AUS,GK,Dortmund,de Bundesliga,21,1988,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1450,Steeven Langil\Steeven-Langil,fr FRA,FWMF,Auxerre,fr Ligue 1,22,1988,10,3,334,3.7,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1451,Steeven Langil\Steeven-Langil,fr FRA,FWMF,Valenciennes,fr Ligue 1,22,1988,7,0,94,1,1,0,1,0,0,0,0,0.96,0,0.96,0.96,0.96,Matches
1452,Martin Lanig\Martin-Lanig,de GER,MF,Köln,de Bundesliga,26,1984,28,24,2128,23.6,2,1,2,0,0,12,0,0.08,0.04,0.13,0.08,0.13,Matches
1453,Davide Lanzafame\Davide-Lanzafame,it ITA,FWMF,Brescia,it Serie A,23,1987,13,1,439,4.9,0,0,0,0,0,4,1,0,0,0,0,0,Matches
1454,Davide Lanzafame\Davide-Lanzafame,it ITA,FWMF,Juventus,it Serie A,23,1987,3,0,57,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1455,Maurizio Lanzaro\Maurizio-Lanzaro,it ITA,DF,Zaragoza,es La Liga,28,1982,17,17,1375,15.3,1,0,1,0,0,8,0,0.07,0,0.07,0.07,0.07,Matches
1456,Gorka Larrea\Gorka-Larrea,es ESP,MF,Levante,es La Liga,26,1984,6,2,239,2.7,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1457,Søren Larsen\Soren-Larsen,dk DEN,FW,Toulouse,fr Ligue 1,28,1981,2,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1458,Seb Larsson\Seb-Larsson,se SWE,MF,Birmingham City,eng Premier League,25,1985,35,31,2833,31.5,4,6,3,1,1,5,0,0.13,0.19,0.32,0.1,0.29,Matches
1459,Miguel de las Cuevas\Miguel-de-las-Cuevas,es ESP,MF,Sporting Gijón,es La Liga,24,1986,37,30,2469,27.4,6,3,6,0,0,5,0,0.22,0.11,0.33,0.22,0.33,Matches
1460,Laure\Laure,es ESP,DF,La Coruña,es La Liga,25,1985,22,21,1891,21,1,0,1,0,0,8,1,0.05,0,0.05,0.05,0.05,Matches
1461,Fabien Laurenti\Fabien-Laurenti,fr FRA,DF,Arles-Avignon,fr Ligue 1,27,1983,26,26,2095,23.3,0,0,0,0,0,3,1,0,0,0,0,0,Matches
1462,Maurizio Lauro\Maurizio-Lauro,it ITA,DF,Cesena,it Serie A,29,1981,30,23,1967,21.9,0,1,0,0,0,10,0,0,0.05,0.05,0,0.05,Matches
1463,Ezequiel Lavezzi\Ezequiel-Lavezzi,ar ARG,FWMF,Napoli,it Serie A,25,1985,31,29,2643,29.4,6,13,6,0,0,8,0,0.2,0.44,0.65,0.2,0.65,Matches
1464,Branko Lazarevi?\Branko-Lazarevic,rs SRB,DF,Caen,fr Ligue 1,26,1984,5,4,329,3.7,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1465,Andrea Lazzari\Andrea-Lazzari,it ITA,MF,Cagliari,it Serie A,25,1984,30,20,1835,20.4,1,5,1,0,0,2,0,0.05,0.25,0.29,0.05,0.29,Matches
1466,Arnaud Le Lan\Arnaud-Le-Lan,fr FRA,DF,Lorient,fr Ligue 1,32,1978,16,10,983,10.9,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1467,Anthony Le Tallec\Anthony-Le-Tallec,fr FRA,FWMF,Auxerre,fr Ligue 1,25,1984,22,8,864,9.6,1,1,1,0,0,2,0,0.1,0.1,0.21,0.1,0.21,Matches
1468,Nicola Leali\Nicola-Leali,it ITA,GK,Brescia,it Serie A,17,1993,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1469,Grégory Leca\Gregory-Leca,fr FRA,DFMF,Caen,fr Ligue 1,29,1980,26,24,2132,23.7,0,1,0,0,0,1,0,0,0.04,0.04,0,0.04,Matches
1470,Florian Lechner\Florian-Lechner,de GER,DF,St. Pauli,de Bundesliga,29,1981,10,9,825,9.2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1471,Benjamin Lecomte\Benjamin-Lecomte,fr FRA,GK,Lorient,fr Ligue 1,19,1991,2,0,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1472,Cristian Ledesma\Cristian-Ledesma,it ITA,MF,Lazio,it Serie A,27,1982,34,30,2674,29.7,1,8,1,0,0,4,2,0.03,0.27,0.3,0.03,0.3,Matches
1473,Pablo Ledesma\Pablo-Ledesma,ar ARG,MF,Catania,it Serie A,26,1984,32,25,2257,25.1,2,0,2,0,0,5,1,0.08,0,0.08,0.08,0.08,Matches
1474,Nicola Legrottaglie\Nicola-Legrottaglie,it ITA,DF,Milan,it Serie A,33,1976,1,0,38,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1475,Nicola Legrottaglie\Nicola-Legrottaglie,it ITA,DF,Juventus,it Serie A,33,1976,5,2,214,2.4,1,0,1,0,0,0,0,0.42,0,0.42,0.42,0.42,Matches
1476,Jens Lehmann\Jens-Lehmann,de GER,GK,Arsenal,eng Premier League,40,1969,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1477,Matthias Lehmann\Matthias-Lehmann,de GER,MF,St. Pauli,de Bundesliga,27,1983,33,33,2900,32.2,5,0,4,1,1,8,0,0.16,0,0.16,0.12,0.12,Matches
1478,Lucas Leiva\Lucas-Leiva,br BRA,MF,Liverpool,eng Premier League,23,1987,33,32,2858,31.8,0,1,0,0,0,7,1,0,0.03,0.03,0,0.03,Matches
1479,Dejan Leki?\Dejan-Lekic,rs SRB,FW,Osasuna,es La Liga,25,1985,27,5,774,8.6,2,0,2,0,0,3,0,0.23,0,0.23,0.23,0.23,Matches
1480,Reynald Lemaître\Reynald-Lemaitre,fr FRA,DFMF,Nancy,fr Ligue 1,27,1983,25,23,2051,22.8,0,0,0,0,0,5,1,0,0,0,0,0,Matches
1481,Fabien Lemoine\Fabien-Lemoine,fr FRA,MF,Rennes,fr Ligue 1,23,1987,18,7,734,8.2,0,1,0,0,0,4,0,0,0.12,0.12,0,0.12,Matches
1482,Aaron Lennon\Aaron-Lennon,eng ENG,FWMF,Tottenham,eng Premier League,23,1987,34,25,2361,26.2,3,2,3,0,0,1,0,0.11,0.08,0.19,0.11,0.19,Matches
1483,André Lenz\Andre-Lenz,de GER,GK,Wolfsburg,de Bundesliga,36,1973,1,1,90,1,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1484,Pedro León\Pedro-Leon,es ESP,FWMF,Real Madrid,es La Liga,23,1986,6,0,143,1.6,0,1,0,0,0,1,0,0,0.63,0.63,0,0.63,Matches
1485,Jérôme Leroy\Jerome-Leroy,fr FRA,MF,Rennes,fr Ligue 1,35,1974,34,22,1998,22.2,2,6,2,0,0,7,0,0.09,0.27,0.36,0.09,0.36,Matches
1486,Koikili Lertxundi\Koikili-Lertxundi,es ESP,DF,Athletic Club,es La Liga,29,1980,16,16,1343,14.9,0,0,0,0,0,5,1,0,0,0,0,0,Matches
1487,Joleon Lescott\Joleon-Lescott,eng ENG,DF,Manchester City,eng Premier League,27,1982,22,20,1884,20.9,3,1,3,0,0,1,0,0.14,0.05,0.19,0.14,0.19,Matches
1488,Benoît Lesoimier\Benoit-Lesoimier,fr FRA,MF,Brest,fr Ligue 1,27,1983,33,28,2556,28.4,2,6,2,0,0,3,0,0.07,0.21,0.28,0.07,0.28,Matches
1489,Lionel Letizi\Lionel-Letizi,fr FRA,GK,Nice,fr Ligue 1,37,1973,4,3,332,3.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1490,Tobias Levels\Tobias-Levels,de GER,DF,M'Gladbach,de Bundesliga,23,1986,22,22,1980,22,0,1,0,0,0,6,0,0,0.05,0.05,0,0.05,Matches
1491,Robert Lewandowski\Robert-Lewandowski,pl POL,FW,Dortmund,de Bundesliga,21,1988,33,15,1591,17.7,8,1,8,0,0,4,0,0.45,0.06,0.51,0.45,0.51,Matches
1492,Alberto Libertazzi\Alberto-Libertazzi,it ITA,FW,Juventus,it Serie A,18,1992,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1493,Eric Lichaj\Eric-Lichaj,us USA,DF,Aston Villa,eng Premier League,21,1988,5,3,274,3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1494,Stephan Lichtsteiner\Stephan-Lichtsteiner,ch SUI,DFMF,Lazio,it Serie A,26,1984,34,33,2917,32.4,0,2,0,0,0,8,0,0,0.06,0.06,0,0.06,Matches
1495,Mario Li?ka\Mario-Licka,cz CZE,MF,Brest,fr Ligue 1,28,1982,35,27,2440,27.1,3,4,2,1,1,2,0,0.11,0.15,0.26,0.07,0.22,Matches
1496,Lillo\Lillo,es ESP,DF,Almería,es La Liga,21,1989,2,1,116,1.3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1497,Amine Linganzi\Amine-Linganzi,cg CGO,MF,Blackburn,eng Premier League,20,1989,1,0,39,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1498,Fabio Liverani\Fabio-Liverani,it ITA,MF,Palermo,it Serie A,34,1976,12,4,449,5,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1499,Adem Ljaji?\Adem-Ljajic,rs SRB,FWMF,Fiorentina,it Serie A,18,1991,26,14,1380,15.3,3,4,1,2,3,2,0,0.2,0.26,0.46,0.07,0.33,Matches
1500,Danijel Ljuboja\Danijel-Ljuboja,rs SRB,FW,Nice,fr Ligue 1,31,1978,30,22,1931,21.5,5,1,5,0,1,1,0,0.23,0.05,0.28,0.23,0.28,Matches
1501,Cristian Llama\Cristian-Llama,ar ARG,MF,Catania,it Serie A,24,1986,15,5,485,5.4,1,4,1,0,0,3,0,0.19,0.74,0.93,0.19,0.93,Matches
1502,Fernando Llorente\Fernando-Llorente,es ESP,FW,Athletic Club,es La Liga,25,1985,38,37,3163,35.1,18,2,18,0,0,4,0,0.51,0.06,0.57,0.51,0.57,Matches
1503,Joseba Llorente\Joseba-Llorente,es ESP,FW,Real Sociedad,es La Liga,30,1979,18,15,1264,14,5,7,5,0,0,4,0,0.36,0.5,0.85,0.36,0.85,Matches
1504,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Lyon,fr Ligue 1,23,1986,37,37,3330,37,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1505,Bogdan Lobon?\Bogdan-Lobont,ro ROU,GK,Roma,it Serie A,32,1978,6,6,495,5.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1506,Francesco Lodi\Francesco-Lodi,it ITA,MF,Catania,it Serie A,26,1984,16,10,951,10.6,3,3,3,0,0,0,0,0.28,0.28,0.57,0.28,0.57,Matches
1507,Adrián Lois\Adrian-Lois,es ESP,MF,Levante,es La Liga,21,1989,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1508,Lolo\Lolo,es ESP,DFMF,Osasuna,es La Liga,25,1984,27,23,2037,22.6,2,0,2,0,0,6,1,0.09,0,0.09,0.09,0.09,Matches
1509,Igor Lolo\Igor-Lolo,ci CIV,DF,Monaco,fr Ligue 1,28,1982,17,9,975,10.8,1,2,1,0,0,6,0,0.09,0.18,0.28,0.09,0.28,Matches
1510,Adrián López\Adrian-Lopez,es ESP,DF,Wigan Athletic,eng Premier League,23,1987,1,1,68,0.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1511,Adrián López\Adrian-Lopez,es ESP,FW,La Coruña,es La Liga,22,1988,36,31,2647,29.4,8,3,6,2,2,2,0,0.27,0.1,0.37,0.2,0.31,Matches
1512,Ángel López\Angel-Lopez,es ESP,DFGK,Villarreal,es La Liga,29,1981,18,18,1594,17.7,0,2,0,0,0,4,0,0,0.11,0.11,0,0.11,Matches
1513,Antonio López\Antonio-Lopez,es ESP,DFMF,Atlético Madrid,es La Liga,28,1981,17,15,1334,14.8,0,2,0,0,0,2,1,0,0.13,0.13,0,0.13,Matches
1514,David López\David-Lopez,es ESP,MF,Athletic Club,es La Liga,27,1982,28,17,1606,17.8,6,6,3,3,4,3,0,0.34,0.34,0.67,0.17,0.5,Matches
1515,David López\David-Lopez,es ESP,DFMF,Espanyol,es La Liga,20,1989,3,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1516,Diego López\Diego-Lopez,es ESP,GK,Villarreal,es La Liga,28,1981,38,38,3420,38,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1517,Eric López\Eric-Lopez,es ESP,MF,Espanyol,es La Liga,17,1993,2,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1518,Javi López\Javi-Lopez,es ESP,DFMF,Espanyol,es La Liga,24,1986,25,18,1656,18.4,0,0,0,0,0,5,0,0,0,0,0,0,Matches
1519,Jorge López\Jorge-Lopez,es ESP,MF,Zaragoza,es La Liga,31,1978,27,12,1118,12.4,0,1,0,0,0,2,0,0,0.08,0.08,0,0.08,Matches
1520,Lisandro López\Lisandro-Lopez,ar ARG,FWMF,Lyon,fr Ligue 1,27,1983,27,24,2076,23.1,17,6,15,2,2,2,0,0.74,0.26,1,0.65,0.91,Matches
1521,Maxi López\Maxi-Lopez,ar ARG,FW,Catania,it Serie A,26,1984,35,32,2798,31.1,8,1,7,1,1,7,1,0.26,0.03,0.29,0.23,0.26,Matches
1522,Alberto Lopo\Alberto-Lopo,es ESP,DF,La Coruña,es La Liga,30,1980,33,33,2894,32.2,2,0,2,0,0,14,1,0.06,0,0.06,0.06,0.06,Matches
1523,Alberto Lora\Alberto-Lora,es ESP,DFMF,Sporting Gijón,es La Liga,23,1987,36,35,3172,35.2,0,2,0,0,0,7,1,0,0.06,0.06,0,0.06,Matches
1524,Grégory Lorenzi\Gregory-Lorenzi,fr FRA,DF,Arles-Avignon,fr Ligue 1,26,1983,12,12,992,11,0,0,0,0,0,2,1,0,0,0,0,0,Matches
1525,Grégory Lorenzi\Gregory-Lorenzi,fr FRA,DF,Brest,fr Ligue 1,26,1983,2,0,52,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1526,Simone Loria\Simone-Loria,it ITA,DF,Roma,it Serie A,33,1976,6,2,318,3.5,2,0,2,0,0,0,0,0.57,0,0.57,0.57,0.57,Matches
1527,Guillaume Loriot\Guillaume-Loriot,fr FRA,MF,Valenciennes,fr Ligue 1,24,1986,4,3,248,2.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1528,Jordan Lotiès\Jordan-Loties,fr FRA,DF,Nancy,fr Ligue 1,25,1984,25,24,2140,23.8,0,1,0,0,0,5,0,0,0.04,0.04,0,0.04,Matches
1529,Dejan Lovren\Dejan-Lovren,hr CRO,DF,Lyon,fr Ligue 1,21,1989,28,26,2347,26.1,0,0,0,0,0,7,1,0,0,0,0,0,Matches
1530,Jason Lowe\Jason-Lowe,eng ENG,DFMF,Blackburn,eng Premier League,18,1991,1,0,67,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1531,Kazenga LuaLua\Kazenga-LuaLua,cd COD,FWMF,Newcastle Utd,eng Premier League,19,1990,2,0,49,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1532,Alessandro Lucarelli\Alessandro-Lucarelli,it ITA,DF,Parma,it Serie A,33,1977,32,32,2880,32,1,1,1,0,0,10,1,0.03,0.03,0.06,0.03,0.06,Matches
1533,Cristiano Lucarelli\Cristiano-Lucarelli,it ITA,FW,Napoli,it Serie A,34,1975,9,1,230,2.6,1,0,1,0,0,0,0,0.39,0,0.39,0.39,0.39,Matches
1534,Stefano Lucchini\Stefano-Lucchini,it ITA,DF,Sampdoria,it Serie A,29,1980,26,26,2073,23,0,0,0,0,0,7,1,0,0,0,0,0,Matches
