Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1575,Manucho\Manucho,ao ANG,FW,Valladolid,es La Liga,30,1983,26,8,914,10.2,3,2,3,0,0,4,0,0.30,0.20,0.49,0.30,0.49,Matches
1576,José Manuel Casado\Jose-Manuel-Casado,es ESP,DF,Málaga,es La Liga,26,1986,2,0,54,0.6,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1577,José Manuel Pinto\Jose-Manuel-Pinto,es ESP,GK,Barcelona,es La Liga,37,1975,13,12,1148,12.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1578,Juan Manuel Vargas\Juan-Manuel-Vargas,pe PER,DFMF,Fiorentina,it Serie A,29,1983,24,14,1456,16.2,4,0,4,0,0,2,0,0.25,0.00,0.25,0.25,0.25,Matches
1579,Toifilou Maoulida\Toifilou-Maoulida,fr FRA,FW,Bastia,fr Ligue 1,34,1979,6,2,185,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1580,Florian Marange\Florian-Marange,fr FRA,DF,Sochaux,fr Ligue 1,27,1986,15,15,1344,14.9,1,0,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,Matches
1581,Marcelo\Marcelo,br BRA,DF,Hannover 96,de Bundesliga,26,1987,24,24,2119,23.5,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches
1582,Marcelo\Marcelo,br BRA,DFMF,Real Madrid,es La Liga,25,1988,28,24,2177,24.2,1,6,1,0,0,3,0,0.04,0.25,0.29,0.04,0.29,Matches
1583,Giovanni Marchese\Giovanni-Marchese,it ITA,DF,Genoa,it Serie A,28,1984,27,23,2121,23.6,0,2,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,Matches
1584,Federico Marchetti\Federico-Marchetti,it ITA,GK,Lazio,it Serie A,30,1983,21,21,1890,21.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1585,Marco Marchionni\Marco-Marchionni,it ITA,MF,Parma,it Serie A,33,1980,33,32,2758,30.6,1,3,1,0,0,9,0,0.03,0.10,0.13,0.03,0.13,Matches
1586,Claudio Marchisio\Claudio-Marchisio,it ITA,MF,Juventus,it Serie A,27,1986,29,21,1991,22.1,4,1,4,0,0,5,0,0.18,0.05,0.23,0.18,0.23,Matches
1587,Nélson Marcos\Nelson-Marcos,pt POR,DF,Almería,es La Liga,30,1983,14,14,1181,13.1,0,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches
1588,Óscar de Marcos\Oscar-de-Marcos,es ESP,DFFW,Athletic Club,es La Liga,24,1989,35,19,1982,22.0,5,2,5,0,0,3,0,0.23,0.09,0.32,0.23,0.32,Matches
1589,Enzo Maresca\Enzo-Maresca,it ITA,MF,Sampdoria,it Serie A,33,1980,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1590,José María Giménez\Jose-Maria-Gimenez,uy URU,DF,Atlético Madrid,es La Liga,18,1995,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1591,Mariano\Mariano,br BRA,DFMF,Bordeaux,fr Ligue 1,27,1986,38,38,3299,36.7,0,3,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,Matches
1592,Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Crystal Palace,eng Premier League,26,1986,24,23,2113,23.5,1,1,1,0,0,6,0,0.04,0.04,0.09,0.04,0.09,Matches
1593,Ciprian Marica\Ciprian-Marica,ro ROU,FW,Getafe,es La Liga,27,1985,27,20,1792,19.9,6,1,5,1,1,6,1,0.30,0.05,0.35,0.25,0.30,Matches
1594,Jean Marie Dongou\Jean-Marie-Dongou,cm CMR,FW,Barcelona,es La Liga,18,1995,1,0,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1595,Guido Marilungo\Guido-Marilungo,it ITA,FW,Atalanta,it Serie A,23,1989,6,0,138,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1596,Marko Marin\Marko-Marin,de GER,FWMF,Sevilla,es La Liga,24,1989,18,10,950,10.6,0,4,0,0,0,3,0,0.00,0.38,0.38,0.00,0.38,Matches
1597,Diego Mariño\Diego-Marino,es ESP,GK,Valladolid,es La Liga,23,1990,28,28,2520,28.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1598,Rafael Marques\Rafael-Marques,br BRA,DF,Hellas Verona,it Serie A,29,1983,17,14,1272,14.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1599,Javi Márquez\Javi-Marquez,es ESP,MF,Elche,es La Liga,27,1986,29,24,2052,22.8,2,1,2,0,0,9,0,0.09,0.04,0.13,0.09,0.13,Matches
1600,Marquinho\Marquinho,br BRA,DFMF,Roma,it Serie A,27,1986,11,3,314,3.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1601,Marquinho\Marquinho,br BRA,DFMF,Hellas Verona,it Serie A,27,1986,15,13,1078,12.0,2,1,2,0,0,2,0,0.17,0.08,0.25,0.17,0.25,Matches
1602,Marquinhos\Marquinhos,br BRA,DFMF,Paris S-G,fr Ligue 1,19,1994,21,17,1654,18.4,2,0,2,0,0,3,0,0.11,0.00,0.11,0.11,0.11,Matches
1603,Luca Marrone\Luca-Marrone,it ITA,DFMF,Sassuolo,it Serie A,23,1990,15,14,1137,12.6,0,2,0,0,0,3,0,0.00,0.16,0.16,0.00,0.16,Matches
1604,David Marshall\David-Marshall,sct SCO,GK,Cardiff City,eng Premier League,28,1985,37,37,3330,37.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1605,Anthony Martial\Anthony-Martial,fr FRA,FWMF,Monaco,fr Ligue 1,17,1995,11,8,563,6.3,2,1,2,0,0,0,0,0.32,0.16,0.48,0.32,0.48,Matches
1606,Jonas Martin\Jonas-Martin,fr FRA,DFMF,Montpellier,fr Ligue 1,23,1990,20,9,946,10.5,0,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,Matches
1607,Marvin Martin\Marvin-Martin,fr FRA,MF,Lille,fr Ligue 1,25,1988,20,16,1282,14.2,0,2,0,0,0,2,1,0.00,0.14,0.14,0.00,0.14,Matches
1608,Russell Martin\Russell-Martin,sct SCO,DF,Norwich City,eng Premier League,27,1986,31,29,2617,29.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1609,Carlos Martínez\Carlos-Martinez,es ESP,DF,Real Sociedad,es La Liga,27,1986,24,24,2108,23.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1610,Hans Martínez\Hans-Martinez,cl CHI,DF,Almería,es La Liga,26,1987,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1611,Iñigo Martínez\Inigo-Martinez,es ESP,DF,Real Sociedad,es La Liga,22,1991,35,35,3120,34.7,2,0,2,0,0,11,0,0.06,0.00,0.06,0.06,0.06,Matches
1612,Javi Martínez\Javi-Martinez,es ESP,DFMF,Bayern Munich,de Bundesliga,24,1988,18,14,1337,14.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
1613,Samu Martínez\Samu-Martinez,es ESP,MF,Elche,es La Liga,19,1994,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1614,Raphael Martinho\Raphael-Martinho,br BRA,MF,Hellas Verona,it Serie A,25,1988,20,8,842,9.4,2,1,2,0,0,0,0,0.21,0.11,0.32,0.21,0.32,Matches
1615,Jonathan Martins Pereira\Jonathan-Martins-Pereira,fr FRA,DF,Guingamp,fr Ligue 1,27,1986,25,22,1993,22.1,0,0,0,0,0,10,1,0.00,0.00,0.00,0.00,0.00,Matches
1616,Joris Marveaux\Joris-Marveaux,mq MTQ,MF,Montpellier,fr Ligue 1,30,1982,27,25,1959,21.8,1,0,1,0,0,6,1,0.05,0.00,0.05,0.05,0.05,Matches
1617,Sylvain Marveaux\Sylvain-Marveaux,fr FRA,FWMF,Newcastle Utd,eng Premier League,27,1986,9,2,229,2.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1618,Thorben Marx\Thorben-Marx,de GER,MF,M'Gladbach,de Bundesliga,32,1981,2,0,30,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1619,Lino Marzorati\Lino-Marzorati,it ITA,DF,Sassuolo,it Serie A,26,1986,9,6,538,6.0,1,0,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,Matches
1620,Javier Mascherano\Javier-Mascherano,ar ARG,DFMF,Barcelona,es La Liga,29,1984,28,27,2358,26.2,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,Matches
1621,Salvatore Masiello\Salvatore-Masiello,it ITA,DFMF,Torino,it Serie A,31,1982,8,6,595,6.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1622,Kama Massampu\Kama-Massampu,fr FRA,FW,Valenciennes,fr Ligue 1,21,1991,5,0,39,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1623,Arthur Masuaku\Arthur-Masuaku,cd COD,DFMF,Valenciennes,fr Ligue 1,19,1993,27,27,2359,26.2,1,4,1,0,0,4,0,0.04,0.15,0.19,0.04,0.19,Matches
1624,Gaetano Masucci\Gaetano-Masucci,it ITA,FW,Sassuolo,it Serie A,28,1984,13,3,396,4.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1625,Juan Mata\Juan-Mata,es ESP,FWMF,Chelsea,eng Premier League,25,1988,13,11,826,9.2,0,2,0,0,0,0,0,0.00,0.22,0.22,0.00,0.22,Matches
1626,Juan Mata\Juan-Mata,es ESP,FWMF,Manchester Utd,eng Premier League,25,1988,15,14,1225,13.6,6,4,6,0,0,0,0,0.44,0.29,0.73,0.44,0.73,Matches
1627,Simão Mate Junior\Simao-Mate-Junior,mz MOZ,DFMF,Levante,es La Liga,25,1988,31,30,2572,28.6,1,0,1,0,0,10,0,0.03,0.00,0.03,0.03,0.03,Matches
1628,Rudy Mater\Rudy-Mater,fr FRA,DF,Valenciennes,fr Ligue 1,32,1980,25,24,1976,22.0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches
1629,Jérémy Mathieu\Jeremy-Mathieu,fr FRA,DF,Valencia,es La Liga,29,1983,32,32,2817,31.3,3,0,3,0,0,7,1,0.10,0.00,0.10,0.10,0.10,Matches
1630,Lionel Mathis\Lionel-Mathis,fr FRA,MF,Guingamp,fr Ligue 1,31,1981,31,30,2681,29.8,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches
1631,Nemanja Mati?\Nemanja-Matic,rs SRB,MF,Chelsea,eng Premier League,24,1988,17,15,1365,15.2,0,4,0,0,0,3,0,0.00,0.26,0.26,0.00,0.26,Matches
1632,Javier Matilla\Javier-Matilla,es ESP,MF,Betis,es La Liga,24,1988,23,15,1367,15.2,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches
1633,Joël Matip\Joel-Matip,cm CMR,DFMF,Schalke 04,de Bundesliga,21,1991,31,31,2790,31.0,3,2,3,0,0,4,0,0.10,0.06,0.16,0.10,0.16,Matches
1634,Ryder Matos\Ryder-Matos,br BRA,FWMF,Fiorentina,it Serie A,20,1993,23,5,631,7.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
1635,Alessandro Matri\Alessandro-Matri,it ITA,FW,Milan,it Serie A,28,1984,15,8,834,9.3,1,0,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,Matches
1636,Alessandro Matri\Alessandro-Matri,it ITA,FW,Fiorentina,it Serie A,28,1984,15,10,854,9.5,4,2,3,1,1,2,0,0.42,0.21,0.63,0.32,0.53,Matches
1637,Felipe Mattioni\Felipe-Mattioni,br BRA,DF,Espanyol,es La Liga,24,1988,2,2,180,2.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1638,Blaise Matuidi\Blaise-Matuidi,fr FRA,MF,Paris S-G,fr Ligue 1,26,1987,36,27,2561,28.5,5,2,5,0,0,4,0,0.18,0.07,0.25,0.18,0.25,Matches
1639,Matuzalém\Matuzalem,br BRA,MF,Genoa,it Serie A,33,1980,21,20,1604,17.8,0,4,0,0,0,9,1,0.00,0.22,0.22,0.00,0.22,Matches
1640,Neal Maupay\Neal-Maupay,fr FRA,FWMF,Nice,fr Ligue 1,16,1996,16,6,688,7.6,2,1,2,0,0,1,0,0.26,0.13,0.39,0.26,0.39,Matches
1641,José Mauri\Jose-Mauri,it ITA,MF,Parma,it Serie A,17,1996,2,0,10,0.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1642,Stefano Mauri\Stefano-Mauri,it ITA,FWMF,Lazio,it Serie A,33,1980,12,8,691,7.7,4,2,4,0,1,1,0,0.52,0.26,0.78,0.52,0.78,Matches
1643,Nicolas Maurice-Belay\Nicolas-Maurice-Belay,fr FRA,FWMF,Bordeaux,fr Ligue 1,28,1985,34,30,2539,28.2,3,4,3,0,0,4,0,0.11,0.14,0.25,0.11,0.25,Matches
1644,Dany Maury\Dany-Maury,cm CMR,DF,Toulouse,fr Ligue 1,18,1994,1,1,49,0.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1645,Charalampos Mavrias\Charalampos-Mavrias,gr GRE,FWMF,Sunderland,eng Premier League,19,1994,4,1,151,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1646,Rio Mavuba\Rio-Mavuba,fr FRA,MF,Lille,fr Ligue 1,29,1984,33,32,2754,30.6,1,2,1,0,0,3,0,0.03,0.07,0.10,0.03,0.10,Matches
1647,Philipp Max\Philipp-Max,de GER,DFMF,Schalke 04,de Bundesliga,19,1993,2,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1648,Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting,cm CMR,FWMF,Mainz 05,de Bundesliga,24,1989,32,19,2039,22.7,10,3,7,3,3,1,0,0.44,0.13,0.57,0.31,0.44,Matches
1649,Alexandru Maxim\Alexandru-Maxim,ro ROU,MF,Stuttgart,de Bundesliga,23,1990,29,18,1682,18.7,7,10,7,0,0,3,0,0.37,0.54,0.91,0.37,0.91,Matches
1650,Maxwell\Maxwell,br BRA,DF,Paris S-G,fr Ligue 1,31,1981,24,23,2090,23.2,3,2,3,0,0,2,0,0.13,0.09,0.22,0.13,0.22,Matches
1651,Nicky Maynard\Nicky-Maynard,eng ENG,FW,Cardiff City,eng Premier League,26,1986,8,0,128,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1652,Emmanuel Mayuka\Emmanuel-Mayuka,zm ZAM,FW,Sochaux,fr Ligue 1,22,1990,21,13,1206,13.4,4,0,4,0,0,1,0,0.30,0.00,0.30,0.30,0.30,Matches
1653,Luca Mazzitelli\Luca-Mazzitelli,it ITA,DFMF,Roma,it Serie A,17,1995,1,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1654,Ibrahima Mbaye\Ibrahima-Mbaye,sn SEN,DFMF,Livorno,it Serie A,18,1994,25,22,1938,21.5,2,1,2,0,0,7,1,0.09,0.05,0.14,0.09,0.14,Matches
1655,Stéphane Mbia\Stephane-Mbia,cm CMR,DFMF,Sevilla,es La Liga,27,1986,19,18,1491,16.6,3,4,3,0,0,7,1,0.18,0.24,0.42,0.18,0.42,Matches
1656,Gareth McAuley\Gareth-McAuley,nir NIR,DF,West Brom,eng Premier League,33,1979,32,32,2858,31.8,2,0,2,0,0,4,0,0.06,0.00,0.06,0.06,0.06,Matches
1657,James McCarthy\James-McCarthy,ie IRL,MF,Everton,eng Premier League,22,1990,34,31,2856,31.7,1,3,1,0,0,5,0,0.03,0.09,0.13,0.03,0.13,Matches
1658,Paddy McCarthy\Paddy-McCarthy,ie IRL,DF,Crystal Palace,eng Premier League,30,1983,1,0,27,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1659,George McCartney\George-McCartney,nir NIR,DF,West Ham,eng Premier League,32,1981,22,20,1842,20.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
1660,Aiden McGeady\Aiden-McGeady,ie IRL,FWMF,Everton,eng Premier League,27,1986,16,4,477,5.3,0,1,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19,Matches
1661,Allan McGregor\Allan-McGregor,sct SCO,GK,Hull City,eng Premier League,31,1982,26,26,2228,24.8,0,0,0,0,0,0,2,0.00,0.00,0.00,0.00,0.00,Matches
1662,Aaron McLean\Aaron-McLean,eng ENG,FW,Hull City,eng Premier League,30,1983,1,0,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1663,Kevin McNaughton\Kevin-McNaughton,sct SCO,DF,Cardiff City,eng Premier League,30,1982,5,3,282,3.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1664,Paul McShane\Paul-McShane,ie IRL,DF,Hull City,eng Premier League,27,1986,10,9,684,7.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1665,Gary Medel\Gary-Medel,cl CHI,DFMF,Cardiff City,eng Premier League,25,1987,34,34,2862,31.8,0,1,0,0,0,6,0,0.00,0.03,0.03,0.00,0.03,Matches
1666,Carl Medjani\Carl-Medjani,dz ALG,DFMF,Valenciennes,fr Ligue 1,28,1985,16,16,1422,15.8,1,0,1,0,0,1,0,0.06,0.00,0.06,0.06,0.06,Matches
1667,Slobodan Medojevi?\Slobodan-Medojevic,rs SRB,MF,Wolfsburg,de Bundesliga,22,1990,20,16,1353,15.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
1668,Riccardo Meggiorini\Riccardo-Meggiorini,it ITA,FW,Torino,it Serie A,27,1985,34,7,955,10.6,0,4,0,0,0,1,0,0.00,0.38,0.38,0.00,0.38,Matches
1669,Admir Mehmedi\Admir-Mehmedi,ch SUI,FWMF,Freiburg,de Bundesliga,22,1991,32,29,2605,28.9,12,4,11,1,1,2,1,0.41,0.14,0.55,0.38,0.52,Matches
1670,Alexander Meier\Alexander-Meier,de GER,FWMF,Eint Frankfurt,de Bundesliga,30,1983,22,18,1647,18.3,8,2,7,1,1,1,0,0.44,0.11,0.55,0.38,0.49,Matches
1671,Soualiho Meïté\Soualiho-Meite,fr FRA,DFMF,Lille,fr Ligue 1,19,1994,19,4,542,6.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1672,Maor Melikson\Maor-Melikson,il ISR,MF,Valenciennes,fr Ligue 1,28,1984,36,24,2078,23.1,2,4,0,2,3,3,0,0.09,0.17,0.26,0.00,0.17,Matches
1673,Túlio de Melo\Tulio-de-Melo,br BRA,FW,Evian,fr Ligue 1,28,1985,5,4,284,3.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1674,Túlio de Melo\Tulio-de-Melo,br BRA,FW,Lille,fr Ligue 1,28,1985,5,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1675,Lucas Mendes\Lucas-Mendes,br BRA,DF,Marseille,fr Ligue 1,23,1990,22,21,1892,21.0,2,1,2,0,0,3,0,0.10,0.05,0.14,0.10,0.14,Matches
1676,Pedro Mendes\Pedro-Mendes,pt POR,DF,Parma,it Serie A,22,1990,6,4,432,4.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
1677,Pedro Mendes\Pedro-Mendes,pt POR,DF,Sassuolo,it Serie A,22,1990,9,7,642,7.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
1678,Ryan Mendes\Ryan-Mendes,cv CPV,FWMF,Lille,fr Ligue 1,23,1990,16,7,654,7.3,3,2,3,0,0,0,0,0.41,0.28,0.69,0.41,0.69,Matches
1679,Tiago Mendes\Tiago-Mendes,pt POR,MF,Atlético Madrid,es La Liga,32,1981,23,21,1901,21.1,2,1,2,0,0,8,0,0.09,0.05,0.14,0.09,0.14,Matches
1680,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Marseille,fr Ligue 1,19,1994,24,18,1735,19.3,1,4,1,0,0,4,0,0.05,0.21,0.26,0.05,0.26,Matches
1681,Nampalys Mendy\Nampalys-Mendy,sn SEN,MF,Nice,fr Ligue 1,21,1992,36,36,3101,34.5,0,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03,Matches
1682,Jérémy Ménez\Jeremy-Menez,fr FRA,FWMF,Paris S-G,fr Ligue 1,26,1987,16,7,686,7.6,2,1,2,0,0,2,0,0.26,0.13,0.39,0.26,0.39,Matches
1683,Jonathan Mensah\Jonathan-Mensah,gh GHA,DF,Evian,fr Ligue 1,23,1990,26,21,1832,20.4,1,0,1,0,0,3,1,0.05,0.00,0.05,0.05,0.05,Matches
1684,Dries Mertens\Dries-Mertens,be BEL,FWMF,Napoli,it Serie A,26,1987,32,21,1905,21.2,11,6,9,2,2,4,0,0.52,0.28,0.80,0.43,0.71,Matches
1685,Per Mertesacker\Per-Mertesacker,de GER,DF,Arsenal,eng Premier League,28,1984,35,35,3150,35.0,2,0,2,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches
1686,Djamel Mesbah\Djamel-Mesbah,dz ALG,DFMF,Livorno,it Serie A,28,1984,14,14,1226,13.6,1,1,1,0,0,4,0,0.07,0.07,0.15,0.07,0.15,Matches
1687,Djamel Mesbah\Djamel-Mesbah,dz ALG,DFMF,Parma,it Serie A,28,1984,3,2,173,1.9,1,0,1,0,0,2,0,0.52,0.00,0.52,0.52,0.52,Matches
1688,Mesca\Mesca,pt POR,MF,Fulham,eng Premier League,20,1993,1,0,19,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1689,Lionel Messi\Lionel-Messi,ar ARG,FWMF,Barcelona,es La Liga,26,1987,31,29,2501,27.8,28,11,21,7,8,2,0,1.01,0.40,1.40,0.76,1.15,Matches
1690,Giandomenico Mesto\Giandomenico-Mesto,it ITA,DFMF,Napoli,it Serie A,31,1982,11,10,825,9.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1691,Philippe Mexès\Philippe-Mexes,fr FRA,DF,Milan,it Serie A,31,1982,22,22,1942,21.6,2,0,2,0,0,9,2,0.09,0.00,0.09,0.09,0.09,Matches
1692,Max Meyer\Max-Meyer,de GER,FWMF,Schalke 04,de Bundesliga,17,1995,30,21,1811,20.1,6,3,6,0,0,3,0,0.30,0.15,0.45,0.30,0.45,Matches
1693,David Meyler\David-Meyler,ie IRL,MF,Hull City,eng Premier League,24,1989,30,27,2128,23.6,2,1,2,0,0,8,0,0.08,0.04,0.13,0.08,0.13,Matches
1694,Teddy Mézague\Teddy-Mezague,fr FRA,DF,Montpellier,fr Ligue 1,23,1990,9,6,646,7.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1695,Míchel\Michel,es ESP,MF,Getafe,es La Liga,27,1985,15,11,929,10.3,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches
1696,Míchel\Michel,es ESP,MF,Valencia,es La Liga,25,1988,13,6,537,6.0,0,2,0,0,0,3,0,0.00,0.34,0.34,0.00,0.34,Matches
1697,Michu\Michu,es ESP,FWMF,Swansea City,eng Premier League,27,1986,17,15,1286,14.3,2,2,2,0,0,2,0,0.14,0.14,0.28,0.14,0.28,Matches
1698,Sebastian Mielitz\Sebastian-Mielitz,de GER,GK,Werder Bremen,de Bundesliga,24,1989,13,13,1170,13.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1699,Giulio Migliaccio\Giulio-Migliaccio,it ITA,DFMF,Atalanta,it Serie A,32,1981,19,13,1216,13.5,1,1,1,0,0,6,0,0.07,0.07,0.15,0.07,0.15,Matches
1700,Simon Mignolet\Simon-Mignolet,be BEL,GK,Liverpool,eng Premier League,25,1988,38,38,3420,38.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1701,Jean-Pascal Mignot\Jean-Pascal-Mignot,fr FRA,DF,Saint-Étienne,fr Ligue 1,32,1981,2,0,17,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1702,Miku\Miku,ve VEN,FW,Getafe,es La Liga,27,1985,5,3,293,3.3,2,1,2,0,0,0,0,0.61,0.31,0.92,0.61,0.92,Matches
1703,Arkadiusz Milik\Arkadiusz-Milik,pl POL,FW,Augsburg,de Bundesliga,19,1994,18,5,615,6.8,2,0,2,0,0,1,0,0.29,0.00,0.29,0.29,0.29,Matches
1704,Diego Milito\Diego-Milito,ar ARG,FW,Inter,it Serie A,34,1979,17,6,636,7.1,2,1,2,0,1,0,0,0.28,0.14,0.42,0.28,0.42,Matches
1705,James Milner\James-Milner,eng ENG,DFMF,Manchester City,eng Premier League,27,1986,31,12,1374,15.3,1,4,1,0,0,3,0,0.07,0.26,0.33,0.07,0.33,Matches
1706,Santi Mina\Santi-Mina,es ESP,FW,Celta Vigo,es La Liga,17,1995,29,12,1237,13.7,2,0,2,0,0,1,0,0.15,0.00,0.15,0.15,0.15,Matches
1707,Joseph Minala\Joseph-Minala,cm CMR,MF,Lazio,it Serie A,16,1996,3,0,26,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1708,Kevin Mirallas\Kevin-Mirallas,be BEL,FWMF,Everton,eng Premier League,25,1987,32,28,2322,25.8,8,8,8,0,0,6,0,0.31,0.31,0.62,0.31,0.62,Matches
1709,Miranda\Miranda,br BRA,DF,Atlético Madrid,es La Liga,28,1984,32,32,2880,32.0,2,1,2,0,0,5,0,0.06,0.03,0.09,0.06,0.09,Matches
1710,Antonio Mirante\Antonio-Mirante,it ITA,GK,Parma,it Serie A,30,1983,36,36,3191,35.5,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
1711,Simone Missiroli\Simone-Missiroli,it ITA,MF,Sassuolo,it Serie A,27,1986,27,21,1859,20.7,1,1,1,0,0,4,0,0.05,0.05,0.10,0.05,0.10,Matches
1712,Kostas Mitroglou\Kostas-Mitroglou,gr GRE,FW,Fulham,eng Premier League,25,1988,3,1,153,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1713,Stefan Mitrovi?\Stefan-Mitrovic,rs SRB,DF,Valladolid,es La Liga,23,1990,16,16,1440,16.0,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,Matches
1714,Ryo Miyaichi\Ryo-Miyaichi,jp JPN,FWMF,Arsenal,eng Premier League,20,1992,1,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1715,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,FWMF,Dortmund,de Bundesliga,24,1989,31,29,2435,27.1,9,9,9,0,0,6,0,0.33,0.33,0.67,0.33,0.67,Matches
1716,Peniel Mlapa\Peniel-Mlapa,tg TOG,FW,M'Gladbach,de Bundesliga,22,1991,5,0,51,0.6,1,0,1,0,0,0,0,1.76,0.00,1.76,1.76,1.76,Matches
