Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2204,Jack Rodwell\Jack-Rodwell,eng ENG,DFMF,Everton,eng Premier League,20,1991,14,11,925,10.3,2,1,2,0,0,2,1,0.19,0.10,0.29,0.19,0.29,Matches
2205,Simon Rolfes\Simon-Rolfes,de GER,MF,Leverkusen,de Bundesliga,29,1982,31,22,1825,20.3,3,3,2,1,2,1,0,0.15,0.15,0.30,0.10,0.25,Matches
2206,Alaixys Romao\Alaixys-Romao,tg TOG,MF,Lorient,fr Ligue 1,27,1984,32,32,2869,31.9,1,1,1,0,0,11,2,0.03,0.03,0.06,0.03,0.06,Matches
2207,Romaric\Romaric,ci CIV,MF,Espanyol,es La Liga,28,1983,28,22,1878,20.9,3,3,3,0,0,7,0,0.14,0.14,0.29,0.14,0.29,Matches
2208,Jaime Romero\Jaime-Romero,es ESP,FWMF,Granada,es La Liga,21,1990,18,6,578,6.4,1,0,1,0,0,3,2,0.16,0.00,0.16,0.16,0.16,Matches
2209,Oriol Romeu\Oriol-Romeu,es ESP,MF,Chelsea,eng Premier League,19,1991,16,11,955,10.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2210,Rômulo\Romulo,it ITA,DFMF,Fiorentina,it Serie A,24,1987,10,4,462,5.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2211,Cristiano Ronaldo\Cristiano-Ronaldo,pt POR,FWMF,Real Madrid,es La Liga,26,1985,38,37,3350,37.2,46,12,34,12,13,4,0,1.24,0.32,1.56,0.91,1.24,Matches
2212,Salomón Rondón\Salomon-Rondon,ve VEN,FW,Málaga,es La Liga,21,1989,37,29,2472,27.5,11,3,11,0,0,1,0,0.40,0.11,0.51,0.40,0.51,Matches
2213,Ronny\Ronny,br BRA,DFMF,Hertha BSC,de Bundesliga,25,1986,10,2,303,3.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2214,Wayne Rooney\Wayne-Rooney,eng ENG,FWMF,Manchester Utd,eng Premier League,25,1985,34,32,2830,31.4,27,4,21,6,8,1,0,0.86,0.13,0.99,0.67,0.80,Matches
2215,Antonio Rosati\Antonio-Rosati,it ITA,GK,Napoli,it Serie A,28,1983,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2216,Danny Rose\Danny-Rose,eng ENG,DFMF,Tottenham,eng Premier League,21,1990,11,3,321,3.6,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
2217,Markus Rosenberg\Markus-Rosenberg,se SWE,FW,Werder Bremen,de Bundesliga,28,1982,33,26,2362,26.2,10,5,10,0,0,3,0,0.38,0.19,0.57,0.38,0.57,Matches
2218,Jan Rosenthal\Jan-Rosenthal,de GER,FWMF,Freiburg,de Bundesliga,25,1986,18,15,1105,12.3,2,0,2,0,0,2,0,0.16,0.00,0.16,0.16,0.16,Matches
2219,Odise Roshi\Odise-Roshi,al ALB,MF,Köln,de Bundesliga,20,1991,20,3,572,6.4,1,1,1,0,0,2,0,0.16,0.16,0.31,0.16,0.31,Matches
2220,Aleandro Rosi\Aleandro-Rosi,it ITA,DFMF,Roma,it Serie A,24,1987,21,21,1754,19.5,0,2,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,Matches
2221,Tomáš Rosický\Tomas-Rosicky,cz CZE,MF,Arsenal,eng Premier League,30,1980,28,19,1762,19.6,1,4,1,0,0,4,0,0.05,0.20,0.26,0.05,0.26,Matches
2222,Luca Rossettini\Luca-Rossettini,it ITA,DF,Siena,it Serie A,26,1985,31,30,2746,30.5,1,0,1,0,0,11,0,0.03,0.00,0.03,0.03,0.03,Matches
2223,Andrea Rossi\Andrea-Rossi,it ITA,DF,Siena,it Serie A,24,1986,10,7,720,8.0,0,1,0,0,0,5,0,0.00,0.12,0.12,0.00,0.12,Matches
2224,Giuseppe Rossi\Giuseppe-Rossi,it ITA,FW,Villarreal,es La Liga,24,1987,9,9,746,8.3,3,0,1,2,3,3,0,0.36,0.00,0.36,0.12,0.12,Matches
2225,Marco Rossi\Marco-Rossi,it ITA,MF,Genoa,it Serie A,33,1978,30,30,2547,28.3,4,2,4,0,0,5,1,0.14,0.07,0.21,0.14,0.21,Matches
2226,Marco Rossi\Marco-Rossi,it ITA,DF,Cesena,it Serie A,23,1987,21,14,1430,15.9,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches
2227,Sébastien Roudet\Sebastien-Roudet,fr FRA,MF,Sochaux,fr Ligue 1,30,1981,23,15,1266,14.1,1,0,1,0,0,2,1,0.07,0.00,0.07,0.07,0.07,Matches
2228,Jérôme Roussillon\Jerome-Roussillon,fr FRA,DFMF,Sochaux,fr Ligue 1,18,1993,4,3,253,2.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2229,Wayne Routledge\Wayne-Routledge,eng ENG,FWMF,Swansea City,eng Premier League,26,1985,28,17,1459,16.2,1,4,1,0,0,2,0,0.06,0.25,0.31,0.06,0.31,Matches
2230,Nolan Roux\Nolan-Roux,fr FRA,FWMF,Lille,fr Ligue 1,23,1988,17,10,958,10.6,5,1,5,0,0,0,0,0.47,0.09,0.56,0.47,0.56,Matches
2231,Nolan Roux\Nolan-Roux,fr FRA,FWMF,Brest,fr Ligue 1,23,1988,18,18,1554,17.3,4,1,4,0,0,4,0,0.23,0.06,0.29,0.23,0.29,Matches
2232,Rovérsio\Roversio,br BRA,DF,Osasuna,es La Liga,27,1984,16,14,1200,13.3,2,0,2,0,0,5,0,0.15,0.00,0.15,0.15,0.15,Matches
2233,Daniel Royer\Daniel-Royer,at AUT,FWMF,Hannover 96,de Bundesliga,21,1990,3,1,91,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2234,David Rozehnal\David-Rozehnal,cz CZE,DF,Lille,fr Ligue 1,31,1980,15,11,1090,12.1,1,1,1,0,0,6,0,0.08,0.08,0.17,0.08,0.17,Matches
2235,Antonio Rozzi\Antonio-Rozzi,it ITA,FWMF,Lazio,it Serie A,17,1994,3,0,38,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2236,Rubén\Ruben,es ESP,GK,Málaga,es La Liga,27,1984,4,2,251,2.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2237,Rubén\Ruben,es ESP,DF,Osasuna,es La Liga,29,1982,11,8,697,7.7,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
2238,Marco Ruben\Marco-Ruben,ar ARG,FW,Villarreal,es La Liga,24,1986,31,26,2269,25.2,9,3,8,1,2,8,0,0.36,0.12,0.48,0.32,0.44,Matches
2239,Matteo Rubin\Matteo-Rubin,it ITA,DFMF,Bologna,it Serie A,24,1987,10,9,770,8.6,1,0,1,0,0,2,0,0.12,0.00,0.12,0.12,0.12,Matches
2240,Matteo Rubin\Matteo-Rubin,it ITA,DFMF,Parma,it Serie A,24,1987,4,3,278,3.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2241,Raffaele Rubino\Raffaele-Rubino,it ITA,FW,Novara,it Serie A,33,1978,19,7,849,9.4,2,0,2,0,0,2,0,0.21,0.00,0.21,0.21,0.21,Matches
2242,Declan Rudd\Declan-Rudd,eng ENG,GK,Norwich City,eng Premier League,20,1991,2,1,100,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2243,John Ruddy\John-Ruddy,eng ENG,GK,Norwich City,eng Premier League,24,1986,37,37,3320,36.9,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
2244,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Stuttgart,de Bundesliga,18,1993,1,1,78,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2245,Sebastian Rudy\Sebastian-Rudy,de GER,MF,Hoffenheim,de Bundesliga,21,1990,28,27,2332,25.9,0,2,0,0,0,6,0,0.00,0.08,0.08,0.00,0.08,Matches
2246,Stéphane Ruffier\Stephane-Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,24,1986,38,38,3420,38.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2247,Bryan Ruiz\Bryan-Ruiz,cr CRC,FWMF,Fulham,eng Premier League,25,1985,27,17,1514,16.8,2,3,2,0,0,0,0,0.12,0.18,0.30,0.12,0.30,Matches
2248,Víctor Ruiz\Victor-Ruiz,es ESP,DFMF,Valencia,es La Liga,22,1989,22,22,1960,21.8,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
2249,Nikita Rukavytsya\Nikita-Rukavytsya,au AUS,FWMF,Hertha BSC,de Bundesliga,24,1987,24,16,1358,15.1,1,2,1,0,0,0,0,0.07,0.13,0.20,0.07,0.20,Matches
2250,Lukas Rupp\Lukas-Rupp,de GER,MF,M'Gladbach,de Bundesliga,20,1991,3,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2251,Marco Russ\Marco-Russ,de GER,DFMF,Wolfsburg,de Bundesliga,25,1985,24,21,1975,21.9,1,0,1,0,0,7,0,0.05,0.00,0.05,0.05,0.05,Matches
2252,Orlando Sá\Orlando-Sa,pt POR,FW,Fulham,eng Premier League,23,1988,7,3,282,3.1,1,0,1,0,0,0,0,0.32,0.00,0.32,0.32,0.32,Matches
2253,Felipe Saad\Felipe-Saad,br BRA,DF,Evian,fr Ligue 1,27,1983,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2254,Felipe Saad\Felipe-Saad,br BRA,DF,Ajaccio,fr Ligue 1,27,1983,3,2,224,2.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2255,Idriss Saadi\Idriss-Saadi,dz ALG,FW,Saint-Étienne,fr Ligue 1,19,1992,7,2,211,2.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2256,Julien Sablé\Julien-Sable,fr FRA,MF,Nice,fr Ligue 1,30,1980,20,16,1285,14.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2257,Jean-Philippe Sabo\Jean-Philippe-Sabo,fr FRA,DF,Marseille,fr Ligue 1,24,1987,4,1,76,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2258,José Saez\Jose-Saez,fr FRA,MF,Valenciennes,fr Ligue 1,29,1982,23,10,1003,11.1,1,0,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,Matches
2259,Yannick Sagbo\Yannick-Sagbo,ci CIV,FW,Evian,fr Ligue 1,23,1988,33,30,2563,28.5,10,4,7,3,4,2,0,0.35,0.14,0.49,0.25,0.39,Matches
2260,Bacary Sagna\Bacary-Sagna,fr FRA,DF,Arsenal,eng Premier League,28,1983,21,20,1697,18.9,1,2,1,0,0,2,0,0.05,0.11,0.16,0.05,0.16,Matches
2261,Louis Saha\Louis-Saha,fr FRA,FW,Tottenham,eng Premier League,32,1978,10,5,400,4.4,3,1,3,0,0,0,0,0.68,0.23,0.90,0.68,0.90,Matches
2262,Louis Saha\Louis-Saha,fr FRA,FW,Everton,eng Premier League,32,1978,18,15,1278,14.2,1,0,1,0,0,0,0,0.07,0.00,0.07,0.07,0.07,Matches
2263,Olcay ?ahan\Olcay-Sahan,tr TUR,FWMF,Kaiserslautern,de Bundesliga,24,1987,27,23,1974,21.9,1,2,1,0,0,5,0,0.05,0.09,0.14,0.05,0.14,Matches
2264,Ben Sahar\Ben-Sahar,il ISR,FWMF,Auxerre,fr Ligue 1,21,1989,21,13,1016,11.3,3,3,3,0,0,1,0,0.27,0.27,0.53,0.27,0.53,Matches
2265,Nuri ?ahin\Nuri-Sahin,tr TUR,MF,Real Madrid,es La Liga,22,1988,4,2,130,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2266,Jamel Saihi\Jamel-Saihi,tn TUN,MF,Montpellier,fr Ligue 1,24,1987,30,28,2439,27.1,0,1,0,0,0,9,0,0.00,0.04,0.04,0.00,0.04,Matches
2267,Henri Saivet\Henri-Saivet,sn SEN,FWMF,Bordeaux,fr Ligue 1,20,1990,24,4,697,7.7,1,2,1,0,0,0,0,0.13,0.26,0.39,0.13,0.39,Matches
2268,Samuel Sáiz\Samuel-Saiz,es ESP,FWMF,Getafe,es La Liga,20,1991,1,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2269,G?toku Sakai\Gotoku-Sakai,jp JPN,DFMF,Stuttgart,de Bundesliga,20,1991,14,14,1260,14.0,0,3,0,0,0,1,0,0.00,0.21,0.21,0.00,0.21,Matches
2270,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Paris S-G,fr Ligue 1,21,1990,22,20,1774,19.7,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
2271,Bakary Sako\Bakary-Sako,ml MLI,MF,Saint-Étienne,fr Ligue 1,23,1988,36,28,2693,29.9,4,3,4,0,0,4,0,0.13,0.10,0.23,0.13,0.23,Matches
2272,Jacopo Sala\Jacopo-Sala,it ITA,DFFW,Hamburger SV,de Bundesliga,19,1991,13,9,714,7.9,1,0,1,0,0,2,0,0.13,0.00,0.13,0.13,0.13,Matches
2273,Míchel Salgado\Michel-Salgado,es ESP,DF,Blackburn,eng Premier League,35,1975,9,9,652,7.2,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
2274,Amidu Salifu\Amidu-Salifu,gh GHA,MF,Fiorentina,it Serie A,18,1992,14,6,693,7.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2275,Hasan Salihamidži?\Hasan-Salihamidzic,ba BIH,DFMF,Wolfsburg,de Bundesliga,34,1977,15,10,788,8.8,3,0,3,0,0,3,0,0.34,0.00,0.34,0.34,0.34,Matches
2276,Sejad Salihovi?\Sejad-Salihovic,ba BIH,DFMF,Hoffenheim,de Bundesliga,26,1984,23,21,1800,20.0,9,3,2,7,8,8,0,0.45,0.15,0.60,0.10,0.25,Matches
2277,Eduardo Salvio\Eduardo-Salvio,ar ARG,FWMF,Atlético Madrid,es La Liga,21,1990,31,17,1619,18.0,3,2,3,0,0,7,0,0.17,0.11,0.28,0.17,0.28,Matches
2278,Sidney Sam\Sidney-Sam,de GER,FWMF,Leverkusen,de Bundesliga,23,1988,18,16,1407,15.6,4,2,4,0,0,1,0,0.26,0.13,0.38,0.26,0.38,Matches
2279,Mamadou Samassa\Mamadou-Samassa,ml MLI,FW,Valenciennes,fr Ligue 1,25,1986,30,8,970,10.8,4,0,3,1,1,2,0,0.37,0.00,0.37,0.28,0.28,Matches
2280,Christopher Samba\Christopher-Samba,cg CGO,DF,Blackburn,eng Premier League,27,1984,16,16,1349,15.0,2,2,2,0,0,2,0,0.13,0.13,0.27,0.13,0.27,Matches
2281,Joël Sami\Joel-Sami,cd COD,DF,Nancy,fr Ligue 1,26,1984,27,26,2345,26.1,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
2282,Paolo Sammarco\Paolo-Sammarco,it ITA,MF,Chievo,it Serie A,28,1983,28,19,1586,17.6,2,2,2,0,0,5,0,0.11,0.11,0.23,0.11,0.23,Matches
2283,Frédéric Sammaritano\Frederic-Sammaritano,fr FRA,FWMF,Ajaccio,fr Ligue 1,25,1986,30,18,1663,18.5,5,1,5,0,0,3,0,0.27,0.05,0.32,0.27,0.32,Matches
2284,Conor Sammon\Conor-Sammon,ie IRL,FW,Wigan Athletic,eng Premier League,24,1986,25,8,848,9.4,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
2285,Rui Sampaio\Rui-Sampaio,pt POR,MF,Cagliari,it Serie A,24,1987,6,0,76,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2286,Jairo Samperio\Jairo-Samperio,es ESP,FWMF,Racing Sant,es La Liga,18,1993,25,14,1250,13.9,2,4,2,0,0,2,0,0.14,0.29,0.43,0.14,0.43,Matches
2287,Mario Sampirisi\Mario-Sampirisi,it ITA,DFMF,Genoa,it Serie A,18,1992,4,1,111,1.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2288,Walter Samuel\Walter-Samuel,ar ARG,DF,Inter,it Serie A,33,1978,27,27,2303,25.6,2,2,2,0,0,4,0,0.08,0.08,0.16,0.08,0.16,Matches
2289,Mikel San José\Mikel-San-Jose,es ESP,DFMF,Athletic Club,es La Liga,22,1989,24,15,1640,18.2,2,0,2,0,0,6,0,0.11,0.00,0.11,0.11,0.11,Matches
2290,Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Barcelona,es La Liga,22,1988,25,20,1666,18.5,12,4,12,0,0,4,0,0.65,0.22,0.86,0.65,0.86,Matches
2291,Carlos Sánchez\Carlos-Sanchez,co COL,MF,Valenciennes,fr Ligue 1,25,1986,21,20,1661,18.5,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches
2292,César Sánchez\Cesar-Sanchez,es ESP,GK,Villarreal,es La Liga,39,1971,2,1,158,1.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2293,Sergio Sánchez\Sergio-Sanchez,es ESP,DF,Málaga,es La Liga,25,1986,19,16,1415,15.7,0,1,0,0,0,6,0,0.00,0.06,0.06,0.00,0.06,Matches
2294,Víctor Sánchez\Victor-Sanchez,es ESP,DFMF,Espanyol,es La Liga,23,1987,6,5,460,5.1,0,1,0,0,0,3,0,0.00,0.20,0.20,0.00,0.20,Matches
2295,Sandro\Sandro,br BRA,MF,Tottenham,eng Premier League,22,1989,23,17,1411,15.7,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
2296,Lamine Sané\Lamine-Sane,sn SEN,DFMF,Bordeaux,fr Ligue 1,24,1987,32,30,2723,30.3,2,2,2,0,0,6,0,0.07,0.07,0.13,0.07,0.13,Matches
2297,Salif Sané\Salif-Sane,sn SEN,DFMF,Nancy,fr Ligue 1,20,1990,32,30,2692,29.9,2,0,2,0,0,3,0,0.07,0.00,0.07,0.07,0.07,Matches
2298,Gastón Sangoy\Gaston-Sangoy,ar ARG,FWMF,Sporting Gijón,es La Liga,26,1984,16,7,770,8.6,4,1,3,1,1,1,0,0.47,0.12,0.58,0.35,0.47,Matches
2299,Younousse Sankharé\Younousse-Sankhare,sn SEN,MF,Dijon,fr Ligue 1,21,1989,33,31,2745,30.5,4,0,4,0,0,10,1,0.13,0.00,0.13,0.13,0.13,Matches
2300,Gibril Sankoh\Gibril-Sankoh,sl SLE,DF,Augsburg,de Bundesliga,28,1983,20,19,1677,18.6,0,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,Matches
2301,Tuncay ?anl?\Tuncay-Sanli,tr TUR,FWMF,Bolton,eng Premier League,29,1982,16,3,395,4.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2302,Yaya Sanogo\Yaya-Sanogo,fr FRA,FW,Auxerre,fr Ligue 1,18,1993,7,3,284,3.2,1,0,1,0,0,0,0,0.32,0.00,0.32,0.32,0.32,Matches
2303,Roque Santa Cruz\Roque-Santa-Cruz,py PAR,FW,Betis,es La Liga,29,1981,33,20,1964,21.8,7,2,7,0,0,2,0,0.32,0.09,0.41,0.32,0.41,Matches
2304,Fabiano Santacroce\Fabiano-Santacroce,it ITA,DF,Parma,it Serie A,24,1986,12,5,553,6.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
2305,Felipe Santana\Felipe-Santana,br BRA,DF,Dortmund,de Bundesliga,25,1986,13,10,947,10.5,1,0,1,0,0,1,0,0.10,0.00,0.10,0.10,0.10,Matches
2306,Mario Santana\Mario-Santana,ar ARG,MF,Cesena,it Serie A,29,1981,16,15,1261,14.0,3,1,3,0,0,2,0,0.21,0.07,0.29,0.21,0.29,Matches
2307,Mario Santana\Mario-Santana,ar ARG,MF,Napoli,it Serie A,29,1981,8,4,288,3.2,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
2308,Ivan Santini\Ivan-Santini,hr CRO,FW,Freiburg,de Bundesliga,22,1989,10,3,263,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2309,Davide Santon\Davide-Santon,it ITA,DF,Newcastle Utd,eng Premier League,20,1991,24,19,1662,18.5,0,1,0,0,0,1,0,0.00,0.05,0.05,0.00,0.05,Matches
2310,André Santos\Andre-Santos,br BRA,DFMF,Arsenal,eng Premier League,28,1983,15,10,1017,11.3,2,0,2,0,0,2,0,0.18,0.00,0.18,0.18,0.18,Matches
2311,Pablo Sarabia\Pablo-Sarabia,es ESP,FWMF,Getafe,es La Liga,19,1992,19,10,918,10.2,0,1,0,0,0,4,1,0.00,0.10,0.10,0.00,0.10,Matches
2312,Gennaro Sardo\Gennaro-Sardo,it ITA,DF,Chievo,it Serie A,32,1979,21,15,1468,16.3,1,1,1,0,0,6,1,0.06,0.06,0.12,0.06,0.12,Matches
2313,Jeffrey Sarpong\Jeffrey-Sarpong,nl NED,MF,Real Sociedad,es La Liga,22,1988,3,1,87,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2314,Eneko Satrústegui\Eneko-Satrustegui,es ESP,DF,Osasuna,es La Liga,20,1990,10,10,773,8.6,0,0,0,0,0,5,2,0.00,0.00,0.00,0.00,0.00,Matches
2315,David Sauget\David-Sauget,fr FRA,DF,Sochaux,fr Ligue 1,31,1979,35,34,3053,33.9,0,1,0,0,0,3,1,0.00,0.03,0.03,0.00,0.03,Matches
2316,Stefan Savi?\Stefan-Savic,me MNE,DFMF,Manchester City,eng Premier League,20,1991,11,5,550,6.1,1,0,1,0,0,1,0,0.16,0.00,0.16,0.16,0.16,Matches
2317,Vujadin Savi?\Vujadin-Savic,rs SRB,DF,Bordeaux,fr Ligue 1,21,1990,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2318,Lionel Scaloni\Lionel-Scaloni,ar ARG,DFMF,Lazio,it Serie A,33,1978,19,11,1158,12.9,1,1,1,0,0,3,1,0.08,0.08,0.16,0.08,0.16,Matches
2319,Marcel Schäfer\Marcel-Schafer,de GER,DFMF,Wolfsburg,de Bundesliga,27,1984,34,34,3011,33.5,5,5,5,0,0,2,0,0.15,0.15,0.30,0.15,0.30,Matches
2320,Raphael Schäfer\Raphael-Schafer,de GER,GK,Nürnberg,de Bundesliga,32,1979,25,25,2205,24.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
2321,Paul Scharner\Paul-Scharner,at AUT,DFMF,West Brom,eng Premier League,31,1980,29,18,1600,17.8,3,2,3,0,0,6,0,0.17,0.11,0.28,0.17,0.28,Matches
2322,Ezequiel Schelotto\Ezequiel-Schelotto,it ITA,DFMF,Atalanta,it Serie A,22,1989,37,33,2829,31.4,2,3,2,0,0,6,0,0.06,0.10,0.16,0.06,0.16,Matches
2323,Julian Schieber\Julian-Schieber,de GER,FW,Stuttgart,de Bundesliga,22,1989,18,10,967,10.7,3,0,3,0,0,1,0,0.28,0.00,0.28,0.28,0.28,Matches
2324,Sebastian Schindzielorz\Sebastian-Schindzielorz,de GER,GKMF,Wolfsburg,de Bundesliga,32,1979,2,0,61,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2325,Sven Schipplock\Sven-Schipplock,de GER,FW,Hoffenheim,de Bundesliga,22,1988,20,7,717,8.0,2,0,2,0,0,1,0,0.25,0.00,0.25,0.25,0.25,Matches
2326,Jan Schlaudraff\Jan-Schlaudraff,de GER,FWMF,Hannover 96,de Bundesliga,28,1983,31,29,2366,26.3,3,5,2,1,1,3,0,0.11,0.19,0.30,0.08,0.27,Matches
2327,Marcel Schmelzer\Marcel-Schmelzer,de GER,DF,Dortmund,de Bundesliga,23,1988,28,28,2432,27.0,1,4,1,0,0,4,0,0.04,0.15,0.19,0.04,0.19,Matches
2328,Jonathan Schmid\Jonathan-Schmid,fr FRA,DFMF,Freiburg,de Bundesliga,21,1990,22,22,1935,21.5,1,0,1,0,0,1,0,0.05,0.00,0.05,0.05,0.05,Matches
2329,Manuel Schmiedebach\Manuel-Schmiedebach,de GER,MF,Hannover 96,de Bundesliga,22,1988,30,28,2373,26.4,0,1,0,0,0,6,0,0.00,0.04,0.04,0.00,0.04,Matches
2330,Lukas Schmitz\Lukas-Schmitz,de GER,DFMF,Werder Bremen,de Bundesliga,22,1988,26,20,1908,21.2,0,3,0,0,0,6,0,0.00,0.14,0.14,0.00,0.14,Matches
2331,Rafael Schmitz\Rafael-Schmitz,br BRA,DF,Valenciennes,fr Ligue 1,30,1980,2,2,180,2.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2332,Mathias Schober\Mathias-Schober,de GER,GK,Schalke 04,de Bundesliga,35,1976,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2333,Paul Scholes\Paul-Scholes,eng ENG,MF,Manchester Utd,eng Premier League,36,1974,17,14,1163,12.9,4,0,4,0,0,3,0,0.31,0.00,0.31,0.31,0.31,Matches
2334,Fabian Schönheim\Fabian-Schonheim,de GER,DF,Mainz 05,de Bundesliga,24,1987,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2335,Christian Schulz\Christian-Schulz,de GER,DFMF,Hannover 96,de Bundesliga,28,1983,27,24,2010,22.3,1,0,1,0,0,6,0,0.04,0.00,0.04,0.04,0.04,Matches
2336,Michael Schulze\Michael-Schulze,de GER,DF,Wolfsburg,de Bundesliga,22,1989,2,0,75,0.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2337,André Schürrle\Andre-Schurrle,de GER,FWMF,Leverkusen,de Bundesliga,20,1990,31,30,2619,29.1,7,5,7,0,0,1,1,0.24,0.17,0.41,0.24,0.41,Matches
2338,Julian Schuster\Julian-Schuster,de GER,MF,Freiburg,de Bundesliga,26,1985,21,19,1719,19.1,1,5,1,0,0,5,0,0.05,0.26,0.31,0.05,0.31,Matches
2339,Daniel Schwaab\Daniel-Schwaab,de GER,DF,Leverkusen,de Bundesliga,22,1988,23,21,1908,21.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2340,Mark Schwarzer\Mark-Schwarzer,au AUS,GK,Fulham,eng Premier League,38,1972,30,30,2700,30.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2341,Bastian Schweinsteiger\Bastian-Schweinsteiger,de GER,DFMF,Bayern Munich,de Bundesliga,26,1984,22,18,1726,19.2,3,3,3,0,0,2,0,0.16,0.16,0.31,0.16,0.31,Matches
2342,Fabio Sciacca\Fabio-Sciacca,it ITA,MF,Catania,it Serie A,22,1989,7,2,207,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2343,Giuseppe Sculli\Giuseppe-Sculli,it ITA,FWMF,Genoa,it Serie A,30,1981,17,16,1232,13.7,3,3,3,0,0,3,0,0.22,0.22,0.44,0.22,0.44,Matches
2344,Giuseppe Sculli\Giuseppe-Sculli,it ITA,FWMF,Lazio,it Serie A,30,1981,11,5,525,5.8,2,1,2,0,0,2,0,0.34,0.17,0.51,0.34,0.51,Matches
