Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1422,Robbie Kruse\Robbie-Kruse,au AUS,FWMF,Stuttgart,de Bundesliga,26,1988,3,0,102,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1423,Robbie Kruse\Robbie-Kruse,au AUS,MF,Leverkusen,de Bundesliga,26,1988,9,2,348,3.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1424,Grzegorz Krychowiak\Grzegorz-Krychowiak,pl POL,MF,Sevilla,es La Liga,25,1990,26,25,2268,25.2,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
1425,Juraj Kucka\Juraj-Kucka,sk SVK,MF,Genoa,it Serie A,28,1987,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1426,Juraj Kucka\Juraj-Kucka,sk SVK,MF,Milan,it Serie A,28,1987,29,24,2077,23.1,1,3,1,0,0,11,0,0.04,0.13,0.17,0.04,0.17,Matches
1427,Kevin Kurányi\Kevin-Kuranyi,de GER,FW,Hoffenheim,de Bundesliga,33,1982,14,5,527,5.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1428,Jasmin Kurti?\Jasmin-Kurtic,si SVN,MF,Atalanta,it Serie A,26,1989,32,30,2404,26.7,2,0,2,0,0,6,1,0.07,0.00,0.07,0.07,0.07,Matches
1429,Layvin Kurzawa\Layvin-Kurzawa,fr FRA,DF,Paris S-G,fr Ligue 1,22,1992,16,14,1289,14.3,3,3,3,0,0,1,0,0.21,0.21,0.42,0.21,0.42,Matches
1430,Layvin Kurzawa\Layvin-Kurzawa,fr FRA,DF,Monaco,fr Ligue 1,22,1992,3,3,228,2.5,1,2,1,0,0,1,0,0.39,0.79,1.18,0.39,1.18,Matches
1431,Zdravko Kuzmanovi?\Zdravko-Kuzmanovic,rs SRB,MF,Udinese,it Serie A,27,1987,16,13,1131,12.6,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
1432,Enock Kwateng\Enock-Kwateng,fr FRA,DF,Nantes,fr Ligue 1,18,1997,2,0,31,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1433,Grejohn Kyei\Grejohn-Kyei,fr FRA,FW,Reims,fr Ligue 1,19,1995,16,7,727,8.1,3,2,2,1,1,3,0,0.37,0.25,0.62,0.25,0.50,Matches
1434,Alberto de la Bella\Alberto-de-la-Bella,es ESP,DF,Real Sociedad,es La Liga,29,1985,15,14,1249,13.9,0,2,0,0,0,5,0,0.00,0.14,0.14,0.00,0.14,Matches
1435,Antonino La Gumina\Antonino-La-Gumina,it ITA,FW,Palermo,it Serie A,19,1996,3,0,67,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1436,Zakarie Labidi\Zakarie-Labidi,fr FRA,MF,Lyon,fr Ligue 1,20,1995,3,0,27,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1437,Gaëtan Laborde\Gaetan-Laborde,fr FRA,FWMF,Bordeaux,fr Ligue 1,21,1994,1,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1438,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Lyon,fr Ligue 1,24,1991,34,34,2957,32.9,21,3,19,2,2,5,0,0.64,0.09,0.73,0.58,0.67,Matches
1439,Mehdi Lacen\Mehdi-Lacen,dz ALG,MF,Getafe,es La Liga,31,1984,31,31,2657,29.5,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches
1440,Kyle Lafferty\Kyle-Lafferty,nir NIR,FW,Norwich City,eng Premier League,27,1987,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1441,Ángel Lafita\Angel-Lafita,es ESP,MF,Getafe,es La Liga,30,1984,14,12,1004,11.2,3,2,3,0,0,5,0,0.27,0.18,0.45,0.27,0.45,Matches
1442,Alban Lafont\Alban-Lafont,fr FRA,GK,Toulouse,fr Ligue 1,16,1999,24,24,2144,23.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1443,Roberto Lago\Roberto-Lago,es ESP,DF,Getafe,es La Liga,29,1985,17,17,1363,15.1,0,2,0,0,0,6,0,0.00,0.13,0.13,0.00,0.13,Matches
1444,Philipp Lahm\Philipp-Lahm,de GER,DFMF,Bayern Munich,de Bundesliga,31,1983,26,25,2195,24.4,1,1,1,0,0,3,0,0.04,0.04,0.08,0.04,0.08,Matches
1445,Aïssa Laïdouni\Aissa-Laidouni,tn TUN,DF,Angers,fr Ligue 1,18,1996,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1446,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Liverpool,eng Premier League,27,1988,30,23,2107,23.4,4,6,4,0,0,2,0,0.17,0.26,0.43,0.17,0.43,Matches
1447,Eugenio Lamanna\Eugenio-Lamanna,it ITA,GK,Genoa,it Serie A,25,1989,13,13,1170,13.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1448,Rickie Lambert\Rickie-Lambert,eng ENG,FW,West Brom,eng Premier League,33,1982,19,5,625,6.9,1,1,0,1,1,2,0,0.14,0.14,0.29,0.00,0.14,Matches
1449,Érik Lamela\Erik-Lamela,ar ARG,MF,Tottenham,eng Premier League,23,1992,34,28,2371,26.3,5,9,5,0,0,9,0,0.19,0.34,0.53,0.19,0.53,Matches
1450,Mitchell Langerak\Mitchell-Langerak,au AUS,GK,Stuttgart,de Bundesliga,26,1988,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1451,Sebastian Langkamp\Sebastian-Langkamp,de GER,DF,Hertha BSC,de Bundesliga,27,1988,22,22,1878,20.9,0,1,0,0,0,8,0,0.00,0.05,0.05,0.00,0.05,Matches
1452,Manuel Lanzini\Manuel-Lanzini,ar ARG,MF,West Ham,eng Premier League,22,1993,26,23,1910,21.2,6,2,6,0,0,3,0,0.28,0.09,0.38,0.28,0.38,Matches
1453,Aymeric Laporte\Aymeric-Laporte,es ESP,DF,Athletic Club,es La Liga,21,1994,26,25,2213,24.6,3,1,3,0,0,8,2,0.12,0.04,0.16,0.12,0.16,Matches
1454,Danilo Larangeira\Danilo-Larangeira,br BRA,DF,Udinese,it Serie A,31,1984,34,34,2947,32.7,0,0,0,0,0,10,2,0.00,0.00,0.00,0.00,0.00,Matches
1455,Mohamed Larbi\Mohamed-Larbi,tn TUN,MFFW,Gazélec Ajaccio,fr Ligue 1,27,1987,30,26,2278,25.3,8,3,7,1,1,0,0,0.32,0.12,0.43,0.28,0.40,Matches
1456,Karim Laribi\Karim-Laribi,tn TUN,MF,Sassuolo,it Serie A,24,1991,11,6,484,5.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1457,Seb Larsson\Seb-Larsson,se SWE,MF,Sunderland,eng Premier League,30,1985,18,6,554,6.2,0,1,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,Matches
1458,Kevin Lasagna\Kevin-Lasagna,it ITA,FWMF,Carpi,it Serie A,22,1992,36,8,1504,16.7,5,2,5,0,0,1,0,0.30,0.12,0.42,0.30,0.42,Matches
1459,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,21,1993,18,10,1152,12.8,2,0,2,0,0,1,1,0.16,0.00,0.16,0.16,0.16,Matches
1460,Paul Lasne\Paul-Lasne,fr FRA,MF,Montpellier,fr Ligue 1,26,1989,9,6,517,5.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1461,Pierre-Michel Lasogga\Pierre-Michel-Lasogga,de GER,FW,Hamburger SV,de Bundesliga,23,1991,30,21,1751,19.5,8,2,6,2,2,5,0,0.41,0.10,0.51,0.31,0.41,Matches
1462,Danny Latza\Danny-Latza,de GER,MF,Mainz 05,de Bundesliga,25,1989,27,20,1858,20.6,0,2,0,0,0,8,0,0.00,0.10,0.10,0.00,0.10,Matches
1463,Laure\Laure,es ESP,DF,La Coruña,es La Liga,30,1985,23,16,1555,17.3,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
1464,Vincent Laurini\Vincent-Laurini,fr FRA,DF,Empoli,it Serie A,26,1989,25,24,1949,21.7,1,0,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,Matches
1465,Wesley Lautoa\Wesley-Lautoa,nc NCL,DF,Lorient,fr Ligue 1,27,1987,13,11,1009,11.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1466,Ezequiel Lavezzi\Ezequiel-Lavezzi,ar ARG,FWMF,Paris S-G,fr Ligue 1,30,1985,16,3,437,4.9,2,0,2,0,0,0,0,0.41,0.00,0.41,0.41,0.41,Matches
1467,Valentin Lavigne\Valentin-Lavigne,fr FRA,FW,Lorient,fr Ligue 1,21,1994,6,1,155,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1468,Diego Laxalt\Diego-Laxalt,uy URU,MFFW,Genoa,it Serie A,22,1993,35,35,3072,34.1,3,4,3,0,0,3,0,0.09,0.12,0.21,0.09,0.21,Matches
1469,Miguel Layún\Miguel-Layun,mx MEX,MFDF,Watford,eng Premier League,27,1988,3,2,131,1.5,1,0,1,0,0,0,0,0.69,0.00,0.69,0.69,0.69,Matches
1470,Achraf Lazaar\Achraf-Lazaar,ma MAR,MFDF,Palermo,it Serie A,23,1992,30,26,2292,25.5,1,2,1,0,0,3,1,0.04,0.08,0.12,0.04,0.12,Matches
1471,Darko Lazovi?\Darko-Lazovic,rs SRB,FW,Genoa,it Serie A,24,1990,15,6,650,7.2,0,2,0,0,0,0,0,0.00,0.28,0.28,0.00,0.28,Matches
1472,Andrea Lazzari\Andrea-Lazzari,it ITA,MF,Carpi,it Serie A,30,1984,8,3,346,3.8,1,0,1,0,1,1,0,0.26,0.00,0.26,0.26,0.26,Matches
1473,Mickaël Le Bihan\Mickael-Le-Bihan,fr FRA,FW,Nice,fr Ligue 1,25,1990,3,1,137,1.5,1,1,1,0,0,0,0,0.66,0.66,1.31,0.66,1.31,Matches
1474,Vincent Le Goff\Vincent-Le-Goff,fr FRA,DF,Lorient,fr Ligue 1,25,1989,27,19,1785,19.8,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
1475,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Nice,fr Ligue 1,25,1989,26,26,2196,24.4,1,0,1,0,0,5,1,0.04,0.00,0.04,0.04,0.04,Matches
1476,Nicola Leali\Nicola-Leali,it ITA,GK,Frosinone,it Serie A,22,1993,33,33,2970,33.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
1477,Jordan Leborgne\Jordan-Leborgne,fr FRA,MFFW,Caen,fr Ligue 1,19,1995,14,7,663,7.4,0,1,0,0,0,3,0,0.00,0.14,0.14,0.00,0.14,Matches
1478,Jean-Louis Leca\Jean-Louis-Leca,fr FRA,GK,Bastia,fr Ligue 1,29,1985,34,34,2989,33.2,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
1479,Mathew Leckie\Mathew-Leckie,au AUS,FW,Ingolstadt 04,de Bundesliga,24,1991,32,28,2471,27.5,3,0,3,0,1,9,0,0.11,0.00,0.11,0.11,0.11,Matches
1480,Benjamin Lecomte\Benjamin-Lecomte,fr FRA,GK,Lorient,fr Ligue 1,24,1991,37,37,3241,36.0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
1481,Joe Ledley\Joe-Ledley,wls WAL,MF,Crystal Palace,eng Premier League,28,1987,19,11,981,10.9,1,0,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,Matches
1482,Matthias Lehmann\Matthias-Lehmann,de GER,MF,Köln,de Bundesliga,32,1983,32,31,2773,30.8,0,2,0,0,0,7,1,0.00,0.06,0.06,0.00,0.06,Matches
1483,Moritz Leitner\Moritz-Leitner,de GER,MF,Dortmund,de Bundesliga,22,1992,9,2,326,3.6,0,1,0,0,0,0,0,0.00,0.28,0.28,0.00,0.28,Matches
1484,Lucas Leiva\Lucas-Leiva,br BRA,MFDF,Liverpool,eng Premier League,28,1987,27,21,1953,21.7,0,1,0,0,0,8,0,0.00,0.05,0.05,0.00,0.05,Matches
1485,Jonathan Leko\Jonathan-Leko,eng ENG,MF,West Brom,eng Premier League,16,1999,5,3,271,3.0,0,1,0,0,0,0,0,0.00,0.33,0.33,0.00,0.33,Matches
1486,Iñigo Lekue\Inigo-Lekue,es ESP,DFMF,Athletic Club,es La Liga,22,1993,20,12,1163,12.9,1,0,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,Matches
1487,Reynald Lemaître\Reynald-Lemaitre,fr FRA,DF,Guingamp,fr Ligue 1,32,1983,6,5,450,5.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1488,Thomas Lemar\Thomas-Lemar,fr FRA,MFFW,Monaco,fr Ligue 1,19,1995,26,20,1805,20.1,5,3,5,0,0,1,0,0.25,0.15,0.40,0.25,0.40,Matches
1489,Mario Lemina\Mario-Lemina,ga GAB,MF,Marseille,fr Ligue 1,21,1993,4,4,334,3.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1490,Mario Lemina\Mario-Lemina,ga GAB,MF,Juventus,it Serie A,21,1993,10,7,729,8.1,2,0,1,1,0,4,0,0.25,0.00,0.25,0.12,0.12,Matches
1491,Jérôme Lemoigne\Jerome-Lemoigne,fr FRA,MF,Gazélec Ajaccio,fr Ligue 1,32,1983,31,27,2461,27.3,0,1,0,0,0,14,1,0.00,0.04,0.04,0.00,0.04,Matches
1492,Fabien Lemoine\Fabien-Lemoine,fr FRA,MF,Saint-Étienne,fr Ligue 1,28,1987,33,29,2452,27.2,0,1,0,0,0,10,0,0.00,0.04,0.04,0.00,0.04,Matches
1493,Mauricio Lemos\Mauricio-Lemos,uy URU,DF,Las Palmas,es La Liga,19,1995,10,8,738,8.2,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
1494,Ermir Lenjani\Ermir-Lenjani,al ALB,DFFW,Rennes,fr Ligue 1,25,1989,1,0,78,0.9,0,1,0,0,0,0,0,0.00,1.15,1.15,0.00,1.15,Matches
1495,Ermir Lenjani\Ermir-Lenjani,al ALB,DFMF,Nantes,fr Ligue 1,25,1989,20,15,1393,15.5,1,1,1,0,0,2,1,0.06,0.06,0.13,0.06,0.13,Matches
1496,Aaron Lennon\Aaron-Lennon,eng ENG,MFFW,Everton,eng Premier League,28,1987,25,17,1538,17.1,5,0,5,0,0,1,0,0.29,0.00,0.29,0.29,0.29,Matches
1497,Bernd Leno\Bernd-Leno,de GER,GK,Leverkusen,de Bundesliga,23,1992,33,33,2970,33.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1498,Jeremain Lens\Jeremain-Lens,nl NED,MFFW,Sunderland,eng Premier League,27,1987,20,14,1294,14.4,3,3,3,0,0,4,1,0.21,0.21,0.42,0.21,0.42,Matches
1499,Pedro León\Pedro-Leon,es ESP,MF,Getafe,es La Liga,28,1986,31,23,1831,20.3,2,5,2,0,1,5,0,0.10,0.25,0.34,0.10,0.34,Matches
1500,Jefferson Lerma\Jefferson-Lerma,co COL,MFDF,Levante,es La Liga,20,1994,33,31,2680,29.8,1,2,1,0,0,11,0,0.03,0.07,0.10,0.03,0.10,Matches
1501,Joleon Lescott\Joleon-Lescott,eng ENG,DF,West Brom,eng Premier League,32,1982,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1502,Joleon Lescott\Joleon-Lescott,eng ENG,DF,Aston Villa,eng Premier League,32,1982,30,30,2629,29.2,1,0,1,0,0,2,0,0.03,0.00,0.03,0.03,0.03,Matches
1503,Alexandre Letellier\Alexandre-Letellier,fr FRA,GK,Angers,fr Ligue 1,24,1990,17,17,1530,17.0,0,6,0,0,0,1,0,0.00,0.35,0.35,0.00,0.35,Matches
1504,Gaetano Letizia\Gaetano-Letizia,it ITA,DFMF,Carpi,it Serie A,25,1990,35,33,2892,32.1,1,0,1,0,0,5,0,0.03,0.00,0.03,0.03,0.03,Matches
1505,Tobias Levels\Tobias-Levels,de GER,DF,Ingolstadt 04,de Bundesliga,28,1986,16,16,1440,16.0,1,2,1,0,0,4,0,0.06,0.12,0.19,0.06,0.19,Matches
1506,Dorian Lévêque\Dorian-Leveque,fr FRA,DF,Guingamp,fr Ligue 1,25,1989,14,13,1204,13.4,1,0,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,Matches
1507,Robert Lewandowski\Robert-Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,26,1988,32,29,2653,29.5,30,2,28,2,2,2,0,1.02,0.07,1.09,0.95,1.02,Matches
1508,Stefan Lex\Stefan-Lex,de GER,FWMF,Ingolstadt 04,de Bundesliga,25,1989,21,9,881,9.8,2,0,2,0,0,2,0,0.20,0.00,0.20,0.20,0.20,Matches
1509,Dario Lezcano\Dario-Lezcano,py PAR,FW,Ingolstadt 04,de Bundesliga,25,1990,17,15,1237,13.7,2,1,2,0,0,4,0,0.15,0.07,0.22,0.15,0.22,Matches
1510,Luca Lezzerini\Luca-Lezzerini,it ITA,GK,Fiorentina,it Serie A,20,1995,2,1,110,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1511,Igor Lichnovsky\Igor-Lichnovsky,cl CHI,DF,Sporting Gijón,es La Liga,21,1994,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1512,Stephan Lichtsteiner\Stephan-Lichtsteiner,ch SUI,MFDF,Juventus,it Serie A,31,1984,26,22,1817,20.2,0,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,Matches
1513,Jonathan Ligali\Jonathan-Ligali,fr FRA,GK,Montpellier,fr Ligue 1,24,1991,6,6,540,6.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1514,Lillo\Lillo,es ESP,DF,Eibar,es La Liga,26,1989,10,5,556,6.2,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches
1515,Jesse Lingard\Jesse-Lingard,eng ENG,MF,Manchester Utd,eng Premier League,22,1992,25,19,1632,18.1,4,1,4,0,0,4,0,0.22,0.06,0.28,0.22,0.28,Matches
1516,Marko Livaja\Marko-Livaja,hr CRO,FW,Empoli,it Serie A,21,1993,18,4,609,6.8,1,0,1,0,0,7,0,0.15,0.00,0.15,0.15,0.15,Matches
1517,Jérémy Livolant\Jeremy-Livolant,fr FRA,MF,Guingamp,fr Ligue 1,17,1998,1,0,8,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1518,Raúl Lizoain\Raul-Lizoain,es ESP,GK,Las Palmas,es La Liga,24,1991,8,7,710,7.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1519,Adem Ljaji?\Adem-Ljajic,rs SRB,FWMF,Roma,it Serie A,23,1991,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1520,Adem Ljaji?\Adem-Ljajic,rs SRB,MFFW,Inter,it Serie A,23,1991,25,16,1444,16.0,3,3,3,0,0,2,0,0.19,0.19,0.37,0.19,0.37,Matches
1521,Diego Llorente\Diego-Llorente,es ESP,DFMF,Rayo Vallecano,es La Liga,21,1993,33,33,2873,31.9,2,0,2,0,0,11,1,0.06,0.00,0.06,0.06,0.06,Matches
1522,Fernando Llorente\Fernando-Llorente,es ESP,FW,Sevilla,es La Liga,30,1985,23,14,1155,12.8,4,3,4,0,0,4,0,0.31,0.23,0.55,0.31,0.55,Matches
1523,Fernando Llorente\Fernando-Llorente,es ESP,FW,Juventus,it Serie A,30,1985,1,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1524,Marcos Llorente\Marcos-Llorente,es ESP,MF,Real Madrid,es La Liga,20,1995,2,0,43,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1525,Gautier Lloris\Gautier-Lloris,fr FRA,DF,Nice,fr Ligue 1,20,1995,2,1,64,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1526,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,eng Premier League,28,1986,37,37,3330,37.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1527,Manuel Locatelli\Manuel-Locatelli,it ITA,MF,Milan,it Serie A,17,1998,2,1,94,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1528,Francesco Lodi\Francesco-Lodi,it ITA,MF,Udinese,it Serie A,31,1984,24,20,1871,20.8,1,1,1,0,0,3,0,0.05,0.05,0.10,0.05,0.10,Matches
1529,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MF,Chelsea,eng Premier League,19,1996,13,4,412,4.6,1,0,1,0,0,0,0,0.22,0.00,0.22,0.22,0.22,Matches
1530,Lorenzo Lollo\Lorenzo-Lollo,it ITA,MFFW,Carpi,it Serie A,24,1990,27,25,2094,23.3,3,1,3,0,0,12,2,0.13,0.04,0.17,0.13,0.17,Matches
1531,David Lombán\David-Lomban,es ESP,DF,Granada,es La Liga,28,1987,31,29,2628,29.2,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
1532,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,eng Premier League,28,1987,28,23,2111,23.5,10,4,10,0,0,2,0,0.43,0.17,0.60,0.43,0.60,Matches
1533,Alessandro Longhi\Alessandro-Longhi,it ITA,DF,Sassuolo,it Serie A,26,1989,6,4,310,3.4,0,1,0,0,0,1,0,0.00,0.29,0.29,0.00,0.29,Matches
1534,Samuele Longo\Samuele-Longo,it ITA,FW,Frosinone,it Serie A,23,1992,18,3,332,3.7,0,1,0,0,0,2,0,0.00,0.27,0.27,0.00,0.27,Matches
1535,Anthony Lopes\Anthony-Lopes,pt POR,GK,Lyon,fr Ligue 1,24,1990,37,37,3330,37.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1536,Miguel Lopes\Miguel-Lopes,pt POR,DF,Granada,es La Liga,28,1986,26,23,1971,21.9,0,1,0,0,0,9,1,0.00,0.05,0.05,0.00,0.05,Matches
1537,Rony Lopes\Rony-Lopes,pt POR,FW,Lille,fr Ligue 1,19,1995,12,5,518,5.8,2,1,2,0,0,1,0,0.35,0.17,0.52,0.35,0.52,Matches
1538,Rony Lopes\Rony-Lopes,pt POR,MFFW,Monaco,fr Ligue 1,19,1995,2,2,113,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1539,Pedro López Muñoz\Pedro-Lopez-Munoz,es ESP,DF,Levante,es La Liga,31,1983,17,16,1292,14.4,1,0,1,0,0,8,0,0.07,0.00,0.07,0.07,0.07,Matches
1540,Adrián López\Adrian-Lopez,es ESP,FW,Villarreal,es La Liga,27,1988,16,10,785,8.7,4,4,4,0,0,1,0,0.46,0.46,0.92,0.46,0.92,Matches
1541,Ángel López\Angel-Lopez,es ESP,DFGK,Las Palmas,es La Liga,34,1981,3,0,38,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1542,David López\David-Lopez,es ESP,MF,Napoli,it Serie A,25,1989,25,6,748,8.3,1,1,1,0,0,2,0,0.12,0.12,0.24,0.12,0.24,Matches
1543,Diego López\Diego-Lopez,es ESP,GK,Milan,it Serie A,33,1981,8,8,720,8.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1544,Isma López\Isma-Lopez,es ESP,DF,Sporting Gijón,es La Liga,25,1990,31,28,2502,27.8,2,0,2,0,0,8,0,0.07,0.00,0.07,0.07,0.07,Matches
1545,Iván López\Ivan-Lopez,es ESP,DF,Levante,es La Liga,21,1993,13,10,958,10.6,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
1546,Javi López\Javi-Lopez,es ESP,DFMF,Espanyol,es La Liga,29,1986,31,28,2424,26.9,0,2,0,0,0,11,0,0.00,0.07,0.07,0.00,0.07,Matches
1547,Maxi López\Maxi-Lopez,ar ARG,FW,Torino,it Serie A,31,1984,26,8,1092,12.1,4,2,2,2,3,2,0,0.33,0.16,0.49,0.16,0.33,Matches
1548,Nicolás López\Nicolas-Lopez,uy URU,MF,Granada,es La Liga,21,1993,8,1,164,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1549,Pau López\Pau-Lopez,es ESP,GK,Espanyol,es La Liga,20,1994,36,35,3195,35.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
1550,Alberto Lopo\Alberto-Lopo,es ESP,DF,La Coruña,es La Liga,35,1980,10,8,744,8.3,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
1551,Alberto Lora\Alberto-Lora,es ESP,DF,Sporting Gijón,es La Liga,28,1987,31,26,2417,26.9,0,4,0,0,0,7,0,0.00,0.15,0.15,0.00,0.15,Matches
1552,Melvyn Lorenzen\Melvyn-Lorenzen,ug UGA,FW,Werder Bremen,de Bundesliga,20,1994,9,1,152,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1553,Jonas Lössl\Jonas-Lossl,dk DEN,GK,Guingamp,fr Ligue 1,26,1989,37,37,3330,37.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1554,Jeff Louis\Jeff-Louis,ht HAI,MFFW,Caen,fr Ligue 1,22,1992,18,7,705,7.8,1,0,1,0,0,2,0,0.13,0.00,0.13,0.13,0.13,Matches
1555,Donald Love\Donald-Love,sct SCO,DFMF,Manchester Utd,eng Premier League,20,1994,1,0,54,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1556,Vágner Love\Vagner-Love,br BRA,FWMF,Monaco,fr Ligue 1,31,1984,12,9,782,8.7,4,0,4,0,1,1,0,0.46,0.00,0.46,0.46,0.46,Matches
1557,Dejan Lovren\Dejan-Lovren,hr CRO,DF,Liverpool,eng Premier League,26,1989,24,22,1896,21.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1558,José Luis Gayà\Jose-Luis-Gaya,es ESP,DF,Valencia,es La Liga,20,1995,20,15,1486,16.5,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches
1559,José Luis Morales\Jose-Luis-Morales,es ESP,MFFW,Levante,es La Liga,28,1987,35,31,2660,29.6,7,5,7,0,0,4,0,0.24,0.17,0.41,0.24,0.41,Matches
1560,Filipe Luís\Filipe-Luis,br BRA,DF,Atlético Madrid,es La Liga,29,1985,32,32,2834,31.5,1,4,1,0,0,11,1,0.03,0.13,0.16,0.03,0.16,Matches
1561,Luisinho\Luisinho,pt POR,MFDF,La Coruña,es La Liga,30,1985,20,11,1101,12.2,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches
1562,David Luiz\David-Luiz,br BRA,DF,Paris S-G,fr Ligue 1,28,1987,25,23,2089,23.2,1,2,1,0,0,4,0,0.04,0.09,0.13,0.04,0.13,Matches
