Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1426,Miguel de las Cuevas\Miguel-de-las-Cuevas,es ESP,MF,Osasuna,es La Liga,26,1986,16,15,1123,12.5,1,0,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,Matches
1427,Paul Lasne\Paul-Lasne,fr FRA,MF,Ajaccio,fr Ligue 1,23,1989,28,17,1633,18.1,1,0,1,0,0,5,0,0.06,0.00,0.06,0.06,0.06,Matches
1428,Martin Latka\Martin-Latka,cz CZE,DF,Düsseldorf,de Bundesliga,27,1984,13,13,1170,13.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
1429,Laure\Laure,es ESP,DF,La Coruña,es La Liga,27,1985,11,10,945,10.5,0,1,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,Matches
1430,Wesley Lautoa\Wesley-Lautoa,nc NCL,DFMF,Lorient,fr Ligue 1,24,1987,27,26,2212,24.6,2,1,2,0,0,5,0,0.08,0.04,0.12,0.08,0.12,Matches
1431,Ezequiel Lavezzi\Ezequiel-Lavezzi,ar ARG,FWMF,Paris S-G,fr Ligue 1,27,1985,28,25,2096,23.3,3,3,3,0,0,3,1,0.13,0.13,0.26,0.13,0.26,Matches
1432,Andrea Lazzari\Andrea-Lazzari,it ITA,MF,Udinese,it Serie A,27,1984,24,21,1679,18.7,1,4,1,0,0,6,1,0.05,0.21,0.27,0.05,0.27,Matches
1433,Ronan Le Crom\Ronan-Le-Crom,fr FRA,GK,Paris S-G,fr Ligue 1,38,1974,1,0,20,0.2,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
1434,Adam le Fondre\Adam-le-Fondre,eng ENG,FW,Reading,eng Premier League,25,1986,34,11,1514,16.8,12,1,9,3,3,3,0,0.71,0.06,0.77,0.54,0.59,Matches
1435,Arnaud Le Lan\Arnaud-Le-Lan,fr FRA,DF,Lorient,fr Ligue 1,34,1978,13,11,856,9.5,1,0,0,1,1,0,1,0.11,0.00,0.11,0.00,0.00,Matches
1436,Anthony Le Tallec\Anthony-Le-Tallec,fr FRA,FWMF,Valenciennes,fr Ligue 1,27,1984,20,17,1494,16.6,5,4,5,0,0,2,0,0.30,0.24,0.54,0.30,0.54,Matches
1437,Benjamin Lecomte\Benjamin-Lecomte,fr FRA,GK,Lorient,fr Ligue 1,21,1991,5,4,395,4.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1438,Cristian Ledesma\Cristian-Ledesma,it ITA,MF,Lazio,it Serie A,29,1982,36,35,2951,32.8,1,1,0,1,2,8,1,0.03,0.03,0.06,0.00,0.03,Matches
1439,Nicola Legrottaglie\Nicola-Legrottaglie,it ITA,DF,Catania,it Serie A,35,1976,27,26,2279,25.3,3,0,3,0,0,9,1,0.12,0.00,0.12,0.12,0.12,Matches
1440,Mikele Leigertwood\Mikele-Leigertwood,ag ATG,DFMF,Reading,eng Premier League,29,1982,30,29,2645,29.4,1,0,1,0,0,3,0,0.03,0.00,0.03,0.03,0.03,Matches
1441,Moritz Leitner\Moritz-Leitner,de GER,MF,Dortmund,de Bundesliga,19,1992,25,8,990,11.0,0,2,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,Matches
1442,Lucas Leiva\Lucas-Leiva,br BRA,MF,Liverpool,eng Premier League,25,1987,26,24,1942,21.6,0,1,0,0,0,6,0,0.00,0.05,0.05,0.00,0.05,Matches
1443,Florian Lejeune\Florian-Lejeune,fr FRA,DFMF,Brest,fr Ligue 1,21,1991,10,8,851,9.5,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
1444,Christian Lell\Christian-Lell,de GER,DF,Levante,es La Liga,27,1984,21,20,1773,19.7,2,0,2,0,0,3,1,0.10,0.00,0.10,0.10,0.10,Matches
1445,Mario Lemina\Mario-Lemina,ga GAB,DFMF,Lorient,fr Ligue 1,18,1993,10,5,505,5.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1446,Fabien Lemoine\Fabien-Lemoine,fr FRA,MF,Saint-Étienne,fr Ligue 1,25,1987,35,29,2511,27.9,1,2,1,0,0,4,1,0.04,0.07,0.11,0.04,0.11,Matches
1447,Aaron Lennon\Aaron-Lennon,eng ENG,FWMF,Tottenham,eng Premier League,25,1987,34,33,2821,31.3,4,7,4,0,0,1,0,0.13,0.22,0.35,0.13,0.35,Matches
1448,Bernd Leno\Bernd-Leno,de GER,GK,Leverkusen,de Bundesliga,20,1992,32,32,2880,32.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1449,Pedro León\Pedro-Leon,es ESP,FWMF,Getafe,es La Liga,25,1986,29,26,2267,25.2,3,7,3,0,0,5,1,0.12,0.28,0.40,0.12,0.40,Matches
1450,Joleon Lescott\Joleon-Lescott,eng ENG,DF,Manchester City,eng Premier League,29,1982,26,17,1551,17.2,1,0,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches
1451,Benoît Lesoimier\Benoit-Lesoimier,fr FRA,MF,Brest,fr Ligue 1,29,1983,27,21,1937,21.5,2,5,2,0,0,4,0,0.09,0.23,0.33,0.09,0.33,Matches
1452,Tobias Levels\Tobias-Levels,de GER,DF,Düsseldorf,de Bundesliga,25,1986,19,17,1534,17.0,0,1,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06,Matches
1453,Robert Lewandowski\Robert-Lewandowski,pl POL,FW,Dortmund,de Bundesliga,23,1988,31,29,2595,28.8,24,5,23,1,2,2,1,0.83,0.17,1.01,0.80,0.97,Matches
1454,Eric Lichaj\Eric-Lichaj,us USA,DF,Aston Villa,eng Premier League,23,1988,17,9,1140,12.7,0,1,0,0,0,6,0,0.00,0.08,0.08,0.00,0.08,Matches
1455,Stephan Lichtsteiner\Stephan-Lichtsteiner,ch SUI,DFMF,Juventus,it Serie A,28,1984,28,25,2064,22.9,4,2,4,0,0,6,0,0.17,0.09,0.26,0.17,0.26,Matches
1456,Mario Li?ka\Mario-Licka,cz CZE,MF,Brest,fr Ligue 1,30,1982,24,17,1563,17.4,0,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matches
1457,Johan Liébus\Johan-Liebus,fr FRA,GK,Reims,fr Ligue 1,33,1978,2,1,135,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1458,Jonathan Ligali\Jonathan-Ligali,fr FRA,GK,Montpellier,fr Ligue 1,21,1991,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1459,Anders Lindegaard\Anders-Lindegaard,dk DEN,GK,Manchester Utd,eng Premier League,28,1984,10,10,900,10.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1460,Anthony Lippini\Anthony-Lippini,fr FRA,DF,Ajaccio,fr Ligue 1,23,1988,8,7,608,6.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1461,Marko Livaja\Marko-Livaja,hr CRO,FWMF,Atalanta,it Serie A,18,1993,11,6,611,6.8,2,1,2,0,0,5,0,0.29,0.15,0.44,0.29,0.44,Matches
1462,Marko Livaja\Marko-Livaja,hr CRO,FWMF,Inter,it Serie A,18,1993,6,1,111,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1463,Jake Livermore\Jake-Livermore,eng ENG,MF,Tottenham,eng Premier League,22,1989,11,4,421,4.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1464,Adem Ljaji?\Adem-Ljajic,rs SRB,FWMF,Fiorentina,it Serie A,20,1991,28,21,1612,17.9,11,6,10,1,1,2,0,0.61,0.33,0.95,0.56,0.89,Matches
1465,Cristian Llama\Cristian-Llama,ar ARG,MF,Fiorentina,it Serie A,26,1986,5,1,122,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1466,Matthias Llambrich\Matthias-Llambrich,fr FRA,MF,Bastia,fr Ligue 1,19,1993,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1467,Samuel Llorca\Samuel-Llorca,es ESP,DF,Celta Vigo,es La Liga,27,1985,1,0,37,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1468,Diego Llorente\Diego-Llorente,es ESP,DF,Real Madrid,es La Liga,18,1993,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1469,Fernando Llorente\Fernando-Llorente,es ESP,FW,Athletic Club,es La Liga,27,1985,26,4,901,10.0,4,0,4,0,0,2,0,0.40,0.00,0.40,0.40,0.40,Matches
1470,Joseba Llorente\Joseba-Llorente,es ESP,FW,Osasuna,es La Liga,32,1979,24,10,909,10.1,1,0,1,0,0,2,1,0.10,0.00,0.10,0.10,0.10,Matches
1471,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,eng Premier League,25,1986,27,27,2430,27.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1472,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Lyon,fr Ligue 1,25,1986,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1473,Bogdan Lobon?\Bogdan-Lobont,ro ROU,GK,Roma,it Serie A,34,1978,5,5,405,4.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1474,Francesco Lodi\Francesco-Lodi,it ITA,MF,Catania,it Serie A,28,1984,33,33,2858,31.8,6,8,5,1,1,1,1,0.19,0.25,0.44,0.16,0.41,Matches
1475,Raoul Loé\Raoul-Loe,cm CMR,MF,Osasuna,es La Liga,23,1989,23,18,1572,17.5,2,1,2,0,0,3,0,0.11,0.06,0.17,0.11,0.17,Matches
1476,Lolo\Lolo,es ESP,DFMF,Osasuna,es La Liga,27,1984,22,17,1604,17.8,1,1,1,0,0,6,0,0.06,0.06,0.11,0.06,0.11,Matches
1477,Lolo\Lolo,es ESP,FWMF,Valladolid,es La Liga,19,1993,7,0,105,1.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1478,Shane Long\Shane-Long,ie IRL,FW,West Brom,eng Premier League,25,1987,34,25,2151,23.9,8,4,8,0,1,3,0,0.33,0.17,0.50,0.33,0.50,Matches
1479,Samuele Longo\Samuele-Longo,it ITA,FW,Espanyol,es La Liga,20,1992,18,11,996,11.1,3,0,3,0,0,4,1,0.27,0.00,0.27,0.27,0.27,Matches
1480,Glenn Loovens\Glenn-Loovens,nl NED,DF,Zaragoza,es La Liga,28,1983,21,21,1684,18.7,0,0,0,0,0,8,2,0.00,0.00,0.00,0.00,0.00,Matches
1481,Anthony Lopes\Anthony-Lopes,pt POR,GK,Lyon,fr Ligue 1,21,1990,5,5,450,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1482,Pedro López Muñoz\Pedro-Lopez-Munoz,es ESP,DF,Levante,es La Liga,28,1983,17,16,1448,16.1,0,1,0,0,0,10,2,0.00,0.06,0.06,0.00,0.06,Matches
1483,Adrián López\Adrian-Lopez,es ESP,DF,Wigan Athletic,eng Premier League,25,1987,5,3,357,4.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1484,Adrián López\Adrian-Lopez,es ESP,FW,Atlético Madrid,es La Liga,24,1988,32,15,1505,16.7,3,1,3,0,0,0,0,0.18,0.06,0.24,0.18,0.24,Matches
1485,Álex López\Alex-Lopez,es ESP,MF,Celta Vigo,es La Liga,24,1988,33,30,2434,27.0,2,1,2,0,0,5,0,0.07,0.04,0.11,0.07,0.11,Matches
1486,Ángel López\Angel-Lopez,es ESP,DFGK,Betis,es La Liga,31,1981,11,8,742,8.2,1,0,1,0,0,3,0,0.12,0.00,0.12,0.12,0.12,Matches
1487,Antonio López\Antonio-Lopez,es ESP,DFMF,Mallorca,es La Liga,30,1981,8,7,663,7.4,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
1488,Diego López\Diego-Lopez,es ESP,GK,Real Madrid,es La Liga,30,1981,16,16,1440,16.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1489,Diego López\Diego-Lopez,es ESP,GK,Sevilla,es La Liga,30,1981,8,8,663,7.4,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
1490,Íñigo López\Inigo-Lopez,es ESP,DF,Granada,es La Liga,30,1982,23,21,1911,21.2,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches
1491,Isma López\Isma-Lopez,es ESP,DFFW,Athletic Club,es La Liga,22,1990,8,6,477,5.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1492,Javi López\Javi-Lopez,es ESP,DFMF,Espanyol,es La Liga,26,1986,32,28,2553,28.4,1,0,1,0,0,9,1,0.04,0.00,0.04,0.04,0.04,Matches
1493,Lisandro López\Lisandro-Lopez,ar ARG,FWMF,Lyon,fr Ligue 1,29,1983,31,26,2258,25.1,11,2,8,3,4,2,0,0.44,0.08,0.52,0.32,0.40,Matches
1494,Maxi López\Maxi-Lopez,ar ARG,FW,Sampdoria,it Serie A,28,1984,17,9,889,9.9,4,2,3,1,1,1,0,0.40,0.20,0.61,0.30,0.51,Matches
1495,Nicolás López\Nicolas-Lopez,uy URU,FWMF,Roma,it Serie A,18,1993,6,0,62,0.7,1,0,1,0,0,0,0,1.45,0.00,1.45,1.45,1.45,Matches
1496,Alberto Lopo\Alberto-Lopo,es ESP,DF,Getafe,es La Liga,32,1980,21,17,1679,18.7,1,1,1,0,0,9,0,0.05,0.05,0.11,0.05,0.11,Matches
1497,Joseph Lopy\Joseph-Lopy,sn SEN,DFMF,Sochaux,fr Ligue 1,20,1992,17,14,1329,14.8,0,1,0,0,0,4,1,0.00,0.07,0.07,0.00,0.07,Matches
1498,Grégory Lorenzi\Gregory-Lorenzi,fr FRA,DF,Brest,fr Ligue 1,28,1983,10,10,900,10.0,0,1,0,0,0,0,0,0.00,0.10,0.10,0.00,0.10,Matches
1499,Jordan Lotiès\Jordan-Loties,fr FRA,DF,Nancy,fr Ligue 1,27,1984,25,21,1995,22.2,2,1,2,0,0,8,0,0.09,0.05,0.14,0.09,0.14,Matches
1500,Jeff Louis\Jeff-Louis,ht HAI,MF,Nancy,fr Ligue 1,19,1992,13,2,375,4.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1501,Dejan Lovren\Dejan-Lovren,hr CRO,DF,Lyon,fr Ligue 1,23,1989,18,18,1561,17.3,1,0,1,0,0,4,3,0.06,0.00,0.06,0.06,0.06,Matches
1502,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Aston Villa,eng Premier League,23,1989,37,37,3266,36.3,2,3,2,0,0,10,0,0.06,0.08,0.14,0.06,0.14,Matches
1503,Alessandro Lucarelli\Alessandro-Lucarelli,it ITA,DF,Parma,it Serie A,35,1977,32,30,2735,30.4,1,0,1,0,0,12,0,0.03,0.00,0.03,0.03,0.03,Matches
1504,Enrique de Lucas\Enrique-de-Lucas,es ESP,FWMF,Celta Vigo,es La Liga,33,1978,24,6,738,8.2,3,0,3,0,0,1,0,0.37,0.00,0.37,0.37,0.37,Matches
1505,Stefano Lucchini\Stefano-Lucchini,it ITA,DF,Atalanta,it Serie A,31,1980,21,19,1695,18.8,0,1,0,0,0,8,1,0.00,0.05,0.05,0.00,0.05,Matches
1506,Manuel Lucena\Manuel-Lucena,es ESP,DF,Granada,es La Liga,29,1982,2,2,178,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1507,Luciano\Luciano,br BRA,MF,Chievo,it Serie A,36,1975,24,12,1113,12.4,1,4,0,1,2,4,0,0.08,0.32,0.40,0.00,0.32,Matches
1508,Lúcio\Lucio,br BRA,DF,Juventus,it Serie A,34,1978,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1509,Andreas Ludwig\Andreas-Ludwig,de GER,MF,Hoffenheim,de Bundesliga,21,1990,5,0,116,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1510,Diego Lugano\Diego-Lugano,uy URU,DF,Málaga,es La Liga,31,1980,11,10,929,10.3,0,1,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10,Matches
1511,José Luis Martí\Jose-Luis-Marti,es ESP,MF,Mallorca,es La Liga,37,1975,29,18,1754,19.5,1,1,1,0,0,9,0,0.05,0.05,0.10,0.05,0.10,Matches
1512,Filipe Luís\Filipe-Luis,br BRA,DF,Atlético Madrid,es La Liga,26,1985,32,32,2797,31.1,1,1,1,0,0,7,0,0.03,0.03,0.06,0.03,0.06,Matches
1513,André Luiz\Andre-Luiz,br BRA,DF,Nancy,fr Ligue 1,32,1980,18,18,1578,17.5,2,1,2,0,0,3,1,0.11,0.06,0.17,0.11,0.17,Matches
1514,David Luiz\David-Luiz,br BRA,DFMF,Chelsea,eng Premier League,25,1987,30,29,2632,29.2,2,2,2,0,0,8,0,0.07,0.07,0.14,0.07,0.14,Matches
1515,Romelu Lukaku\Romelu-Lukaku,be BEL,FW,West Brom,eng Premier League,19,1993,35,20,2005,22.3,17,4,15,2,3,3,0,0.76,0.18,0.94,0.67,0.85,Matches
1516,Assani Lukimya-Mulongoti\Assani-Lukimya-Mulongoti,cd COD,DF,Werder Bremen,de Bundesliga,26,1986,22,17,1589,17.7,1,0,1,0,0,2,2,0.06,0.00,0.06,0.06,0.06,Matches
1517,Senad Luli?\Senad-Lulic,ba BIH,DFMF,Lazio,it Serie A,26,1986,33,29,2606,29.0,1,6,1,0,0,9,0,0.03,0.21,0.24,0.03,0.24,Matches
1518,Antonio Luna\Antonio-Luna,es ESP,DF,Mallorca,es La Liga,21,1991,11,11,925,10.3,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
1519,Antonio Luna\Antonio-Luna,es ESP,DF,Sevilla,es La Liga,21,1991,4,1,108,1.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1520,Matti Lund Nielsen\Matti-Lund-Nielsen,dk DEN,MF,Pescara,it Serie A,24,1988,19,15,1321,14.7,0,2,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,Matches
1521,Cristiano Lupatelli\Cristiano-Lupatelli,it ITA,GK,Fiorentina,it Serie A,34,1978,1,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1522,Germán Lux\German-Lux,ar ARG,GK,La Coruña,es La Liga,30,1982,4,3,315,3.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1523,Cheikh M'Bengue\Cheikh-MBengue,sn SEN,DF,Toulouse,fr Ligue 1,24,1988,28,27,2334,25.9,0,1,0,0,0,6,2,0.00,0.04,0.04,0.00,0.04,Matches
1524,Ali M'Madi\Ali-MMadi,km COM,FWMF,Evian,fr Ligue 1,22,1990,2,2,132,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1525,Yann M'Vila\Yann-MVila,fr FRA,MF,Rennes,fr Ligue 1,22,1990,16,11,1015,11.3,0,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09,Matches
1526,Federico Macheda\Federico-Macheda,it ITA,FW,Stuttgart,de Bundesliga,20,1991,14,0,204,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1527,Darwin Machís\Darwin-Machis,ve VEN,FWMF,Granada,es La Liga,19,1993,4,0,48,0.5,0,1,0,0,0,0,0,0.00,1.87,1.87,0.00,1.87,Matches
1528,Jamie Mackie\Jamie-Mackie,sct SCO,FWMF,QPR,eng Premier League,26,1985,29,17,1713,19.0,2,1,2,0,0,2,0,0.11,0.05,0.16,0.11,0.16,Matches
1529,Lévy Madinda\Levy-Madinda,ga GAB,MF,Celta Vigo,es La Liga,20,1992,5,1,165,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1530,Alexander Madlung\Alexander-Madlung,de GER,DF,Wolfsburg,de Bundesliga,30,1982,15,6,620,6.9,2,0,2,0,0,1,1,0.29,0.00,0.29,0.29,0.29,Matches
1531,Hedwiges Maduro\Hedwiges-Maduro,nl NED,DFMF,Sevilla,es La Liga,27,1985,26,16,1317,14.6,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
1532,Christian Maggio\Christian-Maggio,it ITA,DFMF,Napoli,it Serie A,30,1982,31,31,2713,30.1,4,5,4,0,0,3,0,0.13,0.17,0.30,0.13,0.30,Matches
1533,Maicosuel\Maicosuel,br BRA,MF,Udinese,it Serie A,26,1986,20,15,1206,13.4,2,2,2,0,0,4,0,0.15,0.15,0.30,0.15,0.30,Matches
1534,Modibo Maïga\Modibo-Maiga,ml MLI,FWMF,West Ham,eng Premier League,24,1987,17,2,421,4.7,2,2,2,0,0,2,0,0.43,0.43,0.86,0.43,0.86,Matches
1535,Diego Mainz\Diego-Mainz,es ESP,DF,Granada,es La Liga,29,1982,27,26,2369,26.3,1,1,1,0,0,2,0,0.04,0.04,0.08,0.04,0.08,Matches
1536,Arnaud Maire\Arnaud-Maire,fr FRA,DF,Ajaccio,fr Ligue 1,33,1979,6,4,314,3.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1537,Róbert Mak\Robert-Mak,sk SVK,FWMF,Nürnberg,de Bundesliga,21,1991,19,9,873,9.7,1,2,1,0,0,1,0,0.10,0.21,0.31,0.10,0.31,Matches
1538,Cédric Makiadi\Cedric-Makiadi,cd COD,MF,Freiburg,de Bundesliga,28,1984,29,26,2263,25.1,3,2,3,0,0,4,0,0.12,0.08,0.20,0.12,0.20,Matches
1539,Tripy Makonda\Tripy-Makonda,fr FRA,DF,Brest,fr Ligue 1,22,1990,7,6,549,6.1,0,1,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,Matches
1540,Jean Makoun\Jean-Makoun,cm CMR,MF,Rennes,fr Ligue 1,29,1983,28,28,2395,26.6,2,3,2,0,0,3,1,0.08,0.11,0.19,0.08,0.19,Matches
1541,Steed Malbranque\Steed-Malbranque,fr FRA,MF,Lyon,fr Ligue 1,32,1980,31,30,2484,27.6,2,7,1,1,1,5,0,0.07,0.25,0.33,0.04,0.29,Matches
1542,Cephas Malele\Cephas-Malele,ch SUI,FW,Palermo,it Serie A,18,1994,3,0,36,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1543,Stelios Malezas\Stelios-Malezas,gr GRE,DF,Düsseldorf,de Bundesliga,27,1985,21,21,1883,20.9,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
1544,Yunus Mall?\Yunus-Malli,tr TUR,FWMF,Mainz 05,de Bundesliga,20,1992,14,7,662,7.4,1,0,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,Matches
1545,Hugo Mallo\Hugo-Mallo,es ESP,DF,Celta Vigo,es La Liga,21,1991,17,17,1530,17.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
1546,Shaun Maloney\Shaun-Maloney,sct SCO,FWMF,Wigan Athletic,eng Premier League,29,1983,36,34,2938,32.6,6,8,5,1,1,6,0,0.18,0.25,0.43,0.15,0.40,Matches
1547,Michael Mancienne\Michael-Mancienne,eng ENG,DFMF,Hamburger SV,de Bundesliga,24,1988,21,21,1755,19.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1548,Andrea Mancini\Andrea-Mancini,it ITA,FW,Pescara,it Serie A,16,1996,1,0,16,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1549,Steve Mandanda\Steve-Mandanda,fr FRA,GK,Marseille,fr Ligue 1,27,1985,38,38,3420,38.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
1550,Aïssa Mandi\Aissa-Mandi,dz ALG,DF,Reims,fr Ligue 1,20,1991,29,27,2461,27.3,2,1,2,0,0,2,1,0.07,0.04,0.11,0.07,0.11,Matches
1551,Mikael Mandron\Mikael-Mandron,fr FRA,FW,Sunderland,eng Premier League,17,1994,2,0,23,0.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1552,Mario Mandžuki?\Mario-Mandzukic,hr CRO,FWMF,Bayern Munich,de Bundesliga,26,1986,24,22,1725,19.2,15,1,15,0,0,2,0,0.78,0.05,0.83,0.78,0.83,Matches
1553,Mané\Mane,es ESP,DFMF,Getafe,es La Liga,30,1981,13,12,1010,11.2,1,1,1,0,0,1,0,0.09,0.09,0.18,0.09,0.18,Matches
1554,Thomas Manfredini\Thomas-Manfredini,it ITA,DF,Atalanta,it Serie A,32,1980,15,15,1245,13.8,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
1555,Thomas Manfredini\Thomas-Manfredini,it ITA,DF,Genoa,it Serie A,32,1980,14,14,1235,13.7,0,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,Matches
1556,Kader Mangane\Kader-Mangane,sn SEN,DFMF,Sunderland,eng Premier League,29,1983,2,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1557,Thomas Mangani\Thomas-Mangani,fr FRA,MF,Nancy,fr Ligue 1,25,1987,34,26,2545,28.3,0,5,0,0,0,7,0,0.00,0.18,0.18,0.00,0.18,Matches
1558,Alex Manninger\Alex-Manninger,at AUT,GK,Augsburg,de Bundesliga,35,1977,12,12,1080,12.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1559,Daniele Mannini\Daniele-Mannini,it ITA,MF,Siena,it Serie A,28,1983,7,3,280,3.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1560,Vito Mannone\Vito-Mannone,it ITA,GK,Arsenal,eng Premier League,24,1988,9,9,810,9.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1561,Stanislav Manolev\Stanislav-Manolev,bg BUL,DFMF,Fulham,eng Premier League,26,1985,5,4,431,4.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1562,Javier Manquillo\Javier-Manquillo,es ESP,DF,Atlético Madrid,es La Liga,18,1994,3,2,198,2.2,0,1,0,0,0,0,0,0.00,0.45,0.45,0.00,0.45,Matches
1563,Andrea Mantovani\Andrea-Mantovani,it ITA,DF,Palermo,it Serie A,28,1984,6,4,387,4.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1564,Manucho\Manucho,ao ANG,FW,Valladolid,es La Liga,29,1983,25,19,1648,18.3,8,2,8,0,0,4,1,0.44,0.11,0.55,0.44,0.55,Matches
1565,José Manuel Casado\Jose-Manuel-Casado,es ESP,DF,Rayo Vallecano,es La Liga,25,1986,28,28,2270,25.2,0,4,0,0,0,12,1,0.00,0.16,0.16,0.00,0.16,Matches
1566,José Manuel Fernández\Jose-Manuel-Fernandez,es ESP,DF,Zaragoza,es La Liga,22,1989,11,7,709,7.9,0,1,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,Matches
1567,Juan Manuel Ortiz\Juan-Manuel-Ortiz,es ESP,DFMF,Granada,es La Liga,30,1982,22,5,819,9.1,0,2,0,0,0,3,0,0.00,0.22,0.22,0.00,0.22,Matches
